raw,mpu
-2,-2.83
0,-2.75
3,-3.24
2,-2.74
-2,-2.78
-4,-2.76
0,-2.62
3,-2.64
3,-2.98
2,-3.26
-2,-3.43
-5,-3.1
-1,-3.33
2,-3.15
1,-3.01
2,-3.29
5,-3.29
-4,-3.07
-12,-3.16
0,-3.4
10,-3.52
5,-3.41
-1,-3.8
-1,-3.3
-4,-3.23
-7,-3.27
3,-3.38
13,-2.98
1,-3
-13,-3.37
-5,-3.57
8,-3.57
5,-3.52
-2,-3.57
-1,-3.4
-1,-3.9
-3,-3.9
2,-3.48
6,-3.55
-1,-3.61
-4,-4.03
0,-3.81
2,-4.2
0,-3.63
-1,-3.67
-1,-3.31
0,-3.4
3,-3.61
3,-3.42
-2,-3.46
-5,-3.65
-1,-3.52
3,-3.91
4,-3.66
1,-4
-2,-4.26
-4,-3.87
-2,-4.35
4,-4.18
3,-4.5
-1,-4.18
0,-4.31
2,-4.47
-4,-4.32
-6,-4.13
1,-4.27
4,-4.76
2,-4.67
2,-4.13
0,-4.78
-6,-4.58
-6,-4.46
0,-4.71
4,-4.65
5,-5.05
2,-5.13
-2,-4.99
-6,-5.25
-4,-5.37
1,-5.17
6,-5.38
5,-5.49
-2,-5.37
-7,-5.6
-1,-5.49
3,-5.61
1,-5.77
0,-5.6
0,-5.69
-1,-5.82
-2,-5.93
0,-5.56
1,-5.8
2,-5.63
2,-5.98
-1,-5.99
-5,-5.57
-2,-6.22
3,-5.76
3,-5.74
0,-5.46
-2,-5.55
-2,-6.11
-2,-6.1
2,-5.78
6,-5.54
0,-5.71
-6,-6.07
-2,-6.11
1,-6.57
0,-6.18
1,-6.16
7,-6.03
3,-5.99
-6,-5.86
-8,-6.33
-2,-6.34
3,-6.16
9,-5.92
8,-6.27
-4,-5.91
-13,-6.12
-5,-6.13
2,-5.78
6,-5.81
9,-5.95
4,-5.86
-9,-5.65
-12,-5.75
-1,-6.41
7,-5.98
6,-5.82
2,-5.87
0,-5.91
-4,-5.9
-6,-6.18
0,-6.35
6,-5.89
3,-5.91
-1,-6.36
-3,-6.06
-1,-6.1
2,-6.14
3,-6.03
-1,-6.01
-5,-5.86
0,-5.96
5,-5.88
2,-6.01
-4,-6
-2,-6.06
4,-6.05
3,-5.93
-4,-6.19
-2,-6.27
1,-6.41
-4,-6.38
-3,-6.14
10,-6.19
10,-6.27
-8,-6.3
-14,-6.42
-2,-6.18
10,-6.07
10,-6.25
0,-6.62
-8,-6.71
-6,-6.44
0,-6.54
4,-6.7
6,-6.86
1,-6.71
-5,-6.79
-5,-6.66
0,-6.53
5,-6.62
1,-7.01
-1,-6.82
0,-6.4
-1,-6.8
-3,-6.54
0,-6.68
5,-6.66
4,-6.53
-1,-6.88
-3,-6.67
-3,-6.86
-1,-7.02
0,-6.73
3,-7.01
6,-7
3,-7.19
-6,-6.87
-10,-6.95
-1,-6.97
8,-7.04
7,-7.08
-1,-6.78
-6,-6.99
-1,-6.79
2,-6.99
-1,-7.28
-1,-6.94
4,-7.29
1,-7.24
-3,-7.08
-1,-7.56
2,-7.56
1,-7.26
0,-7.23
-2,-7.53
-2,-7.7
1,-7.53
1,-7.74
0,-7.45
2,-8.12
1,-7.47
-5,-7.41
-2,-7.56
4,-7.53
3,-7.75
0,-7.58
-1,-7.79
0,-7.57
0,-7.66
0,-8.01
-1,-7.61
0,-7.63
3,-7.76
1,-7.93
-2,-7.77
-1,-8.01
0,-7.72
0,-7.84
2,-7.35
1,-7.8
-3,-7.69
0,-7.71
5,-7.93
0,-7.68
-5,-7.91
-1,-8.24
1,-8.05
0,-8.03
3,-7.93
5,-8.14
-3,-8.16
-9,-8.21
0,-8.4
7,-8.1
0,-8.22
-2,-8.27
0,-8.11
-1,-8.42
-1,-8.45
2,-8.26
2,-8.23
0,-8.27
0,-8.17
-2,-8.21
-1,-8.34
3,-8.34
1,-8.45
-2,-8.58
2,-8.47
4,-8.23
-3,-8.47
-5,-8.47
1,-8.41
0,-8.42
-3,-8.48
8,-8.75
10,-8.33
-7,-8.6
-15,-8.57
-1,-8.62
7,-8.5
5,-8.66
4,-8.41
0,-8.3
-7,-8.49
-4,-8.64
3,-8.83
1,-8.69
-2,-8.81
2,-8.34
6,-8.3
0,-8.49
-7,-8.68
-5,-8.62
1,-8.48
5,-8.62
5,-8.61
0,-8.28
-5,-8.8
-4,-8.82
0,-8.84
3,-8.72
0,-8.71
-1,-8.62
0,-8.65
3,-8.45
3,-8.78
-3,-8.96
-7,-8.69
-2,-9.25
7,-8.92
8,-8.79
-1,-8.93
-8,-8.82
-3,-9.06
3,-8.73
2,-8.69
1,-8.61
0,-8.48
-5,-8.92
-4,-8.98
8,-8.69
9,-9.01
-6,-9.11
-9,-8.83
1,-9.06
3,-8.96
0,-8.88
2,-9.06
3,-9.07
-1,-9.07
-6,-9.28
-4,-9.1
3,-8.86
9,-9.15
3,-9.31
-7,-9.25
-7,-9.3
0,-9.09
3,-9.23
5,-9.38
4,-9.36
-3,-9.15
-8,-9.25
-2,-9.13
6,-9.18
5,-9.04
-1,-9.24
-3,-9.07
-3,-9.37
0,-9.26
3,-9.28
2,-9.39
-1,-9.28
0,-9.59
0,-9.61
-1,-9.39
0,-9.77
0,-9.56
0,-9.53
3,-9.65
4,-9.51
-1,-9.44
-5,-9.94
-3,-9.6
2,-9.32
4,-9.61
2,-9.89
0,-9.93
-2,-9.75
-2,-10.01
-1,-9.92
0,-9.99
3,-9.95
7,-10.04
1,-10.25
-9,-9.82
-6,-9.97
3,-10.13
5,-9.82
3,-9.31
1,-9.9
-3,-9.88
-7,-10.07
0,-10.09
6,-10.08
3,-10.32
-1,-10.12
-1,-10.28
-2,-10.2
0,-9.98
3,-9.72
2,-10.11
-2,-9.88
-1,-9.94
1,-9.95
0,-10.02
0,-10.11
0,-10.19
1,-10.11
-1,-10.25
-2,-10.27
0,-9.79
3,-10.07
4,-10.14
-1,-10.35
-6,-9.85
-3,-9.72
1,-10.11
3,-10.07
4,-10
2,-9.95
-4,-10.04
-7,-10.12
-2,-9.88
4,-10.11
4,-10.2
1,-9.99
0,-10.15
0,-10.02
-2,-10.06
-2,-10.2
-1,-10.11
-1,-9.88
2,-10.47
8,-10.22
2,-10.26
-8,-10.47
-7,-10.11
1,-10.16
4,-10.2
3,-10.41
1,-10.33
-3,-10.47
-3,-10.58
-1,-10.65
0,-10.32
3,-10.23
4,-10.11
-1,-10.61
-6,-10.21
-2,-10.47
3,-10.59
4,-10.95
1,-10.5
-3,-10.46
-5,-10.66
0,-10.82
5,-10.85
4,-10.91
0,-10.29
-3,-10.8
-3,-10.76
-2,-10.62
0,-10.67
3,-10.53
6,-10.47
2,-10.58
-3,-10.52
-6,-10.88
-3,-11.04
2,-10.63
7,-10.55
4,-10.68
-3,-10.86
-6,-11.02
-1,-10.79
1,-11.05
2,-11.13
2,-10.88
0,-11.06
-1,-11.07
0,-11.13
2,-11.41
-1,-11.26
-4,-11
-1,-11.53
2,-11.13
5,-11.2
6,-11.04
-1,-11.31
-11,-11.13
-6,-11.37
4,-11.31
6,-11.45
5,-11.31
2,-11.47
-6,-11.37
-9,-11.4
0,-11.22
6,-11.16
5,-11.15
0,-11.45
-2,-11.28
-3,-11.47
0,-11.32
1,-11.37
0,-11.41
0,-11.39
0,-11.39
0,-11.64
-2,-11.3
0,-11.42
4,-11.32
1,-11.39
-4,-11.7
-5,-11.47
-1,-11.35
5,-11.34
8,-11.35
1,-11.73
-11,-11.55
-9,-11.47
5,-11.72
12,-11.65
1,-11.72
-7,-11.44
-5,-11.53
0,-11.5
2,-11.55
7,-11.73
5,-11.46
-4,-11.72
-10,-11.58
-4,-11.36
6,-11.91
9,-12
3,-11.97
-5,-11.71
-8,-11.42
0,-11.71
7,-11.62
1,-11.84
-5,-11.43
0,-11.38
5,-11.29
0,-11.37
-2,-11.42
-3,-11.66
-4,-11.5
2,-11.54
10,-11.68
2,-11.31
-10,-11.83
-4,-11.76
5,-11.46
1,-11.61
-2,-11.75
2,-11.31
2,-11.7
-2,-11.72
-2,-11.56
1,-11.66
1,-11.57
0,-11.87
0,-12.08
0,-11.93
1,-11.48
0,-12.04
0,-11.66
0,-11.74
0,-11.53
-1,-11.78
1,-11.71
2,-11.85
0,-11.95
0,-11.77
2,-12
0,-11.99
-5,-12.05
-3,-11.86
1,-11.91
3,-12.04
3,-11.58
1,-12.12
-2,-11.8
-3,-11.71
-1,-11.97
0,-11.87
0,-12.3
2,-12.41
7,-12.17
3,-12.1
-8,-12.13
-10,-11.85
1,-12.26
7,-12.06
3,-12.22
0,-12
0,-11.9
0,-11.78
-3,-12.02
-3,-12.5
2,-12.32
3,-12.05
0,-12.03
0,-12.11
2,-12.27
-2,-11.91
-6,-12.02
1,-12.18
9,-12.34
3,-12.28
-7,-12.51
-8,-12.49
-2,-12.57
7,-12.42
11,-12.57
2,-12.59
-10,-12.9
-9,-12.7
0,-12.86
6,-12.75
6,-12.86
4,-12.93
-3,-13.03
-10,-12.81
-4,-13.15
6,-13.17
7,-13.27
1,-12.65
-3,-13.03
-3,-12.81
-1,-12.88
3,-12.85
2,-12.69
-5,-12.67
-3,-12.87
5,-13.14
5,-13.5
0,-13.45
-1,-13.67
-4,-13.47
-5,-13.2
2,-13.69
10,-13.5
2,-13.68
-7,-13.73
-4,-13.77
3,-13.47
0,-13.7
-1,-13.48
5,-13.87
2,-13.84
-9,-13.74
-4,-14.12
8,-13.82
4,-13.78
-5,-13.98
-4,-13.96
0,-14.33
2,-13.54
5,-13.62
3,-14.09
-3,-14.16
-7,-13.95
-3,-14.25
1,-13.94
4,-14.02
6,-14.06
1,-13.94
-6,-14.13
-6,-14.04
-1,-14.02
3,-14.36
5,-14.21
4,-13.98
-1,-13.86
-4,-14.14
-4,-14.14
0,-14.32
6,-14.19
6,-14.05
-3,-14.17
-7,-13.84
-2,-14.26
1,-14.15
6,-13.8
9,-14.16
-2,-13.99
-13,-14.07
-8,-14.39
6,-14.08
13,-13.75
6,-14.03
-6,-14.2
-11,-14.09
-3,-14.16
7,-14.38
7,-14.34
-1,-13.98
-5,-14.35
1,-14.18
3,-14.22
-3,-13.91
-5,-13.94
2,-14.4
6,-14.58
0,-13.88
-4,-14.34
-2,-14.1
0,-14.12
0,-14.15
0,-14.27
1,-13.87
1,-13.81
-1,-14.16
-1,-14.19
-2,-14.07
-3,-14.1
2,-14.38
10,-13.91
2,-14.07
-10,-14.14
-9,-14.08
0,-14.33
8,-14.24
10,-14.29
2,-14.16
-10,-14.06
-9,-14.3
0,-14.68
4,-14.13
5,-14.12
4,-14.13
-1,-14.25
-7,-14.26
-4,-14.29
1,-14.31
4,-14.49
5,-14.49
1,-14.41
-5,-14.34
-6,-14.24
-1,-14.51
4,-14.43
6,-14.31
2,-14.53
-3,-14.5
-6,-14.5
-2,-14.66
3,-14.64
3,-14.09
1,-14.74
0,-14.4
-3,-14.24
-2,-14.82
2,-14.47
1,-14.8
-2,-14.92
0,-14.66
3,-14.62
0,-14.57
-4,-14.87
-1,-14.86
0,-15.03
3,-15.01
6,-14.85
0,-15.08
-9,-14.93
-5,-14.86
4,-14.3
7,-15.06
4,-14.91
-1,-15.2
-8,-15.29
-7,-15.34
0,-15.12
8,-15.09
11,-15.01
0,-14.61
-14,-15.33
-12,-15.05
2,-15.05
12,-15.26
9,-15.35
0,-15.14
-9,-15.15
-9,-15.55
0,-15.08
6,-15.45
7,-15.36
2,-15.33
-4,-15.41
-8,-15.64
-1,-15.45
6,-15.05
4,-15.19
-1,-15.49
-2,-15.31
0,-15.28
0,-15.21
0,-15.49
2,-15.28
1,-15.74
-1,-15.44
0,-15.81
0,-15.54
-3,-15.43
-2,-15.2
3,-15.54
5,-15.54
3,-15.61
-2,-15.77
-7,-15.42
-5,-15.85
2,-15.83
7,-15.66
6,-15.86
0,-15.42
-7,-15.91
-7,-16.04
0,-16.02
8,-15.77
7,-15.87
-3,-15.56
-6,-15.84
-1,-15.83
0,-16.18
0,-16.14
5,-15.78
3,-15.56
-5,-15.95
-1,-15.88
4,-15.88
-1,-16.3
-5,-15.77
2,-16.27
4,-15.77
0,-15.8
-1,-15.63
-1,-15.58
-3,-16.17
0,-15.94
8,-15.81
5,-16.09
-8,-15.67
-9,-15.6
3,-15.8
8,-16.07
0,-15.76
-2,-15.49
-1,-15.41
-4,-15.49
-1,-15.73
6,-16.07
5,-15.72
-2,-15.69
-3,-15.97
-1,-15.87
-2,-16.25
0,-16.05
5,-16.05
3,-16.29
-3,-15.91
-2,-16.04
0,-16.29
0,-16.16
0,-16.11
0,-15.97
2,-15.96
1,-15.97
-2,-16.38
-5,-16.43
0,-16.3
7,-16.38
2,-16.47
-4,-16.42
-3,-16.21
0,-16.52
-1,-16.25
1,-16.36
7,-16.52
5,-16.57
-4,-16.46
-12,-16.36
-7,-16.43
4,-16.65
12,-16.49
9,-16.51
-2,-16.8
-13,-16.47
-9,-16.44
1,-16.8
8,-16.52
9,-16.89
4,-16.59
-7,-16.19
-12,-16.74
0,-16.15
10,-16.2
6,-16.71
-2,-16.46
-4,-16.3
-3,-16.44
0,-16.58
4,-16.49
2,-16.59
-3,-16.69
-2,-16.39
3,-16.49
2,-16.76
-2,-16.7
-2,-16.26
1,-16.68
1,-16.48
-1,-16.95
0,-16.86
2,-16.85
1,-16.82
-1,-16.41
-2,-16.89
-1,-16.53
1,-16.66
1,-16.5
-1,-16.33
0,-16.56
2,-16.43
-1,-16.72
-3,-16.75
1,-16.42
1,-16.76
-1,-16.76
2,-15.72
3,-15.92
-5,-16.45
-6,-16.79
4,-16.44
6,-16.61
-1,-16.83
-2,-16.54
2,-16.81
0,-17.16
0,-16.79
-2,-17.06
-5,-17.06
0,-17.02
6,-16.76
7,-16.54
0,-16.94
-7,-16.75
-10,-16.64
1,-16.78
13,-16.74
5,-16.88
-7,-16.76
-9,-17.14
-3,-17
5,-16.9
11,-16.91
4,-17.07
-10,-17.06
-8,-16.93
3,-17.25
4,-17.18
0,-17.1
1,-17.22
0,-17.01
-3,-17.41
0,-16.96
1,-17.6
-2,-17.45
0,-17.21
6,-17.61
3,-17.14
-5,-17.22
-5,-17.85
0,-18.01
0,-17.6
1,-17.6
5,-17.63
0,-17.98
-6,-17.87
0,-18.03
6,-18.11
0,-18.1
-5,-18.03
-1,-18.13
0,-18.32
0,-18.23
4,-17.89
6,-17.73
-1,-18.38
-8,-18.11
-7,-17.95
0,-18.12
7,-18.33
9,-18.21
2,-18.52
-7,-18.31
-10,-18.56
-1,-18.46
6,-18.36
5,-18.36
0,-18.55
-3,-18.57
-2,-18.48
2,-18.39
3,-18.23
-3,-18.01
-6,-17.97
0,-18.53
7,-18.08
4,-18.34
-2,-18.4
-6,-18.31
-5,-18.24
4,-18.32
9,-18.41
-1,-18.03
-8,-18.31
-1,-18.3
2,-18.48
3,-18.58
5,-18.4
-3,-18.47
-11,-18.36
-2,-18.2
10,-18.19
8,-18.5
0,-18.43
-7,-18.27
-9,-18.24
-2,-18.34
11,-18.02
12,-18.5
-3,-18.13
-13,-18.59
-7,-18.77
0,-18.29
9,-18.34
13,-18.6
2,-18.1
-14,-18.39
-12,-18.38
2,-17.99
7,-18.15
5,-18.19
4,-18.13
-1,-18.17
-9,-18.12
-5,-18.44
3,-18.44
4,-18.06
1,-18.17
0,-18.21
-2,-18.34
-2,-18.29
2,-18.11
2,-18.37
-5,-18.12
-2,-18.34
10,-18.37
6,-18.35
-11,-18.01
-12,-18.37
7,-18.46
15,-18.39
3,-18.33
-11,-18.32
-13,-18.32
0,-18.79
12,-18.5
8,-18.51
-3,-18.61
-5,-18.55
0,-18.28
-1,-18.76
-3,-18.98
2,-18.62
5,-18.7
0,-18.48
-4,-18.57
-1,-18.75
2,-18.76
1,-18.45
0,-18.74
-1,-18.29
-1,-18.2
-1,-18.91
4,-18.81
5,-18.78
-5,-18.7
-11,-18.73
1,-18.82
13,-18.87
5,-18.95
-9,-18.78
-9,-18.92
1,-18.9
6,-19.06
4,-18.63
0,-18.6
-6,-18.85
-6,-18.65
4,-18.56
8,-18.92
-1,-18.98
-6,-19.04
-3,-18.86
0,-19.01
10,-19
9,-18.89
-11,-18.67
-18,-19
4,-18.8
17,-18.56
3,-19.16
-7,-18.91
-4,-18.48
-2,-19.01
-1,-18.79
4,-18.78
5,-18.81
0,-18.99
-4,-19.07
-3,-19.04
0,-18.96
5,-18.95
3,-19.47
-5,-19.51
-6,-19.04
1,-19.49
5,-19.17
1,-19.18
-1,-19.44
-1,-19.51
-2,-19.4
0,-19.44
2,-19.37
2,-19.52
0,-19.49
-3,-19.58
0,-19.64
2,-19.43
2,-19.99
-1,-19.55
-6,-19.49
-4,-19.54
8,-19.33
13,-19.72
-2,-20
-17,-19.67
-7,-19.56
10,-19.99
11,-19.74
-1,-19.8
-8,-19.93
-3,-20.22
5,-20.17
4,-20.17
-2,-20.16
-3,-20.32
0,-20.09
0,-19.93
0,-19.94
3,-20
3,-20.01
-3,-20.24
-4,-19.95
2,-20.38
1,-20.19
-3,-20.3
1,-20.16
7,-20.27
-1,-20.38
-6,-20.28
0,-20.44
3,-20.34
-1,-20.14
-4,-20.13
0,-20.12
6,-20.55
5,-20.4
-3,-20.49
-10,-20.74
-6,-20.39
5,-20.49
12,-20.69
5,-20.89
-7,-20.76
-10,-20.62
-3,-20.93
6,-20.84
8,-21.01
1,-20.68
-6,-20.85
-5,-20.94
0,-21.45
3,-21
0,-21.05
0,-20.9
4,-21.24
0,-20.89
-6,-20.98
-3,-21.05
4,-21.32
3,-21.04
-2,-20.94
-1,-21.08
2,-21.21
0,-21.29
0,-21.21
-1,-21.58
-2,-21.38
0,-21.45
4,-21.33
0,-21.19
-2,-21.2
0,-21.73
-2,-21.66
-3,-21.6
3,-21.77
7,-21.93
-1,-22.08
-7,-21.7
0,-21.56
3,-21.85
-1,-22.02
0,-21.4
5,-21.6
0,-21.93
-7,-21.74
0,-21.66
5,-22.06
2,-21.65
-4,-21.76
-3,-21.67
3,-21.8
6,-21.86
-3,-22.03
-11,-22.13
0,-22.33
13,-22.27
8,-22.31
-7,-21.79
-13,-21.52
-7,-22.21
7,-21.91
18,-22.05
6,-22.16
-16,-21.84
-16,-22.18
3,-22.03
14,-21.83
9,-22.11
1,-22.04
-9,-21.78
-19,-21.67
-4,-21.68
20,-21.92
18,-21.62
-4,-21.75
-14,-21.76
-8,-21.47
-1,-22.01
7,-21.66
10,-21.59
2,-21.71
-5,-21.74
-7,-21.69
-4,-21.47
1,-21.89
7,-21.96
5,-21.96
-3,-21.79
-6,-21.68
-2,-22.08
1,-22.23
2,-22.06
4,-22.26
3,-22.28
-4,-22.13
-10,-22.06
-3,-22.17
10,-22.37
8,-22.34
-4,-22.55
-5,-22.28
2,-22.4
2,-22.48
-4,-22.78
-5,-22.6
1,-22.71
7,-22.46
4,-22.68
-3,-22.79
-6,-22.74
-3,-22.51
0,-22.58
4,-22.81
6,-22.93
0,-22.85
-8,-22.56
-7,-22.58
2,-22.74
7,-22.97
5,-22.94
0,-22.81
-6,-23.11
-4,-22.84
0,-22.98
2,-22.68
5,-23.2
3,-23.35
-4,-23.32
-7,-23.47
-4,-23.08
3,-23.26
12,-23.5
8,-23.28
-10,-23.39
-16,-23.74
0,-23.66
13,-23.44
8,-23.78
-3,-23.63
-6,-23.68
-3,-23.8
0,-23.66
2,-23.75
1,-23.79
1,-24.07
0,-23.43
-2,-23.22
-2,-23.67
1,-24
3,-23.85
1,-24.11
-1,-24.32
-3,-24.17
-2,-24.27
4,-24
10,-24.26
0,-24.24
-15,-24.12
-10,-24.28
10,-24.13
17,-24.58
3,-24.56
-10,-24.4
-10,-24.53
-4,-24.46
2,-24.78
9,-24.48
8,-24.84
-1,-24.84
-10,-24.74
-7,-24.84
2,-24.34
7,-24.53
5,-24.69
1,-24.53
-6,-24.68
-10,-24.73
0,-24.96
9,-25.2
4,-24.86
0,-24.69
-1,-25.11
-6,-24.56
-5,-24.97
6,-24.73
8,-24.73
-3,-24.55
-5,-24.82
2,-24.87
0,-24.75
-4,-24.93
1,-24.8
4,-24.98
0,-25.06
0,-25.88
-1,-24.66
-7,-23.69
-3,-24.89
7,-25.02
6,-24.9
0,-25.19
-3,-25.12
-3,-25.42
-2,-24.99
0,-25.44
2,-24.92
6,-25.4
3,-25.1
-6,-25.19
-10,-25.27
0,-25.2
10,-25.02
6,-25.44
-3,-25.26
-7,-25.2
-4,-25.25
3,-25.48
7,-25.5
0,-25.34
-6,-25.66
-4,-25.36
4,-25.56
6,-25.35
0,-25.28
-3,-25.68
0,-25.67
0,-25.53
-2,-25.69
-2,-25.25
4,-25.65
8,-25.16
0,-25.26
-9,-25.61
-4,-25.01
4,-25.32
6,-25.47
1,-25.06
-4,-25.31
-2,-25.14
4,-25.62
2,-25.35
-2,-25.27
-1,-25.56
-1,-25.72
-1,-25.59
6,-25.37
7,-25.33
-5,-25.57
-12,-25.39
-2,-25.32
8,-25.45
7,-25.27
2,-25.55
-3,-25.24
-8,-25.38
-5,-25.15
2,-25.6
8,-25.74
8,-25.81
0,-25.85
-12,-25.45
-9,-25.78
4,-25.82
10,-25.78
4,-25.89
-3,-25.78
-6,-25.69
-3,-25.64
0,-26.11
4,-26.28
3,-25.87
0,-25.81
-4,-25.71
-2,-25.91
1,-26.05
2,-25.6
0,-25.91
0,-25.99
3,-25.82
0,-25.84
-5,-25.79
-2,-25.83
1,-25.8
2,-26.06
4,-25.78
1,-26.2
-8,-26.13
-7,-26.12
7,-26.14
11,-26.2
-4,-26.17
-11,-26.24
0,-25.81
9,-25.89
4,-26.31
-1,-25.86
-6,-25.89
-7,-26.05
2,-26.16
14,-25.98
4,-26.14
-13,-26.03
-9,-25.8
7,-25.99
10,-26.09
0,-26.01
-8,-25.9
-8,-26.26
3,-26.26
15,-25.94
4,-26.07
-17,-26.05
-12,-25.88
11,-26.09
14,-26.16
-2,-26.28
-10,-26.3
-3,-25.63
4,-25.79
8,-25.88
1,-26.21
-11,-25.7
-9,-26.23
9,-25.92
13,-26.07
-1,-25.78
-7,-25.94
0,-26.26
0,-26.47
-4,-26.27
-1,-26.3
7,-26.36
9,-26.15
0,-26.25
-11,-26.28
-10,-26.73
1,-26.1
11,-26.45
8,-26.62
0,-26.76
-7,-26.8
-13,-26.61
-3,-26.46
13,-25.85
11,-26.57
-2,-26.53
-4,-26.37
-3,-26.84
-7,-26.27
-1,-26.57
9,-26.62
6,-26.26
0,-26.73
-2,-26.29
-3,-26.4
-4,-26.69
-1,-26.62
1,-26.74
5,-26.47
9,-27.11
1,-26.74
-14,-26.8
-12,-26.91
5,-26.84
16,-26.58
6,-26.8
-7,-26.86
-12,-26.84
-5,-26.61
7,-26.78
12,-26.6
3,-27.08
-10,-26.33
-9,-26.65
4,-26.52
11,-26.34
1,-26.55
-12,-27.16
-10,-26.55
8,-26.52
18,-26.75
2,-27.01
-14,-26.9
-12,-26.78
-1,-26.95
9,-26.69
13,-26.79
4,-27.04
-9,-27.42
-10,-27.34
-3,-26.96
2,-26.89
8,-26.62
10,-27.13
-1,-27.48
-15,-27.2
-10,-27.16
8,-27.26
15,-27.19
4,-27.37
-6,-27.46
-12,-27.34
-8,-27.78
9,-27.22
18,-27.76
0,-27.42
-17,-27.29
-7,-27.46
7,-27.34
6,-27.68
0,-27.29
-2,-27.64
-2,-27.69
2,-27.53
3,-27.41
-4,-27.35
-5,-27.03
2,-27.57
5,-27.32
0,-27.49
-2,-27.75
-2,-27.34
0,-27.67
1,-27.83
3,-27.44
0,-27.36
-4,-28.15
-5,-27.89
3,-27.62
8,-27.45
0,-27.19
-8,-28
-4,-27.54
4,-27.51
6,-27.76
1,-27.63
-4,-27.53
-6,-27.6
-1,-27.49
6,-27.73
9,-27.73
-1,-27.81
-11,-27.76
-5,-27.36
8,-27.67
9,-27.58
-2,-27.48
-6,-27.35
-1,-27.56
0,-27.89
0,-27.43
2,-27.77
0,-27.86
-1,-27.89
6,-28.22
6,-27.76
-12,-28.15
-15,-28.12
5,-28.38
16,-28.27
7,-28.22
-2,-28.14
-11,-27.79
-15,-28.12
0,-28.43
19,-28.11
13,-28.1
-7,-28.35
-13,-28.08
-5,-28.26
2,-28.16
6,-28.34
6,-28.24
0,-28.41
-6,-28.31
-2,-29.35
3,-28.45
1,-28.84
-1,-28.48
0,-27.76
1,-27.77
-1,-28.63
0,-28.59
2,-28.34
-2,-28.42
-4,-28.86
2,-28.48
5,-28.74
-1,-29.1
-6,-28.96
0,-28.95
7,-28.75
4,-29.07
-5,-28.84
-7,-28.97
-1,-28.97
2,-28.22
6,-28.92
9,-28.84
-1,-28.76
-15,-28.95
-9,-29.04
8,-29.09
12,-29.1
4,-29.21
-4,-29.44
-10,-29.09
-4,-29.36
7,-29.39
8,-28.97
-3,-29.38
-7,-29.54
0,-29.37
4,-29.33
0,-29.16
0,-29.04
0,-29.18
0,-29.23
0,-29.27
-2,-29.26
-3,-29.55
2,-29.7
9,-29.17
2,-29.39
-9,-29.41
-7,-29.29
4,-29.39
7,-29.25
1,-29.29
-2,-29.6
-5,-29.51
-2,-29.62
4,-29.65
5,-29.35
-1,-29.79
-3,-29.24
0,-29.73
1,-29.5
0,-29.15
-3,-29.36
-2,-29.74
7,-29.39
10,-29.09
-4,-29.58
-15,-29.52
-6,-29.51
8,-29.59
11,-29.84
7,-29.3
-2,-29.68
-12,-29.24
-9,-29.39
3,-29.67
10,-29.42
7,-29.35
-2,-29.46
-9,-29.36
-1,-29.55
6,-29.43
1,-29.51
-3,-29.49
0,-29.44
-2,-29.72
-4,-29.62
5,-29.43
9,-29.64
-2,-29.52
-10,-29.54
-3,-29.27
3,-29.36
4,-29.32
3,-29.62
0,-29.5
-3,-29.33
-1,-29.6
1,-29.42
0,-29.43
-2,-29.48
-1,-29.58
4,-29.43
6,-29.5
-3,-29.43
-10,-29.11
-2,-29.53
7,-29.39
6,-29.51
3,-29.07
-3,-29.23
-10,-29.28
-6,-29.23
6,-29.45
11,-29.32
4,-29.47
-5,-29.48
-8,-29.54
-3,-29.49
4,-29.61
6,-29.43
0,-30.03
-4,-29.44
-1,-29.87
0,-29.94
1,-29.19
4,-29.43
1,-29.46
-6,-29.4
-7,-29.53
1,-29.83
9,-29.27
4,-29.78
-5,-29.5
-6,-29.83
1,-29.86
5,-29.41
0,-29.57
-3,-29.53
-3,-29.41
2,-29.83
4,-29.65
-1,-29.34
0,-29.43
6,-29.49
0,-29.5
-13,-29.62
-6,-29.84
7,-29.29
12,-29.5
9,-29.05
-4,-29.63
-19,-29.53
-12,-29.4
10,-29.8
20,-29.49
6,-29.9
-11,-29.96
-11,-29.89
-1,-29.65
3,-30.19
5,-29.85
6,-29.96
0,-30.06
-8,-29.91
-5,-30.24
1,-30.13
3,-29.65
3,-30.28
3,-29.85
-4,-29.98
-8,-30.12
1,-30.02
8,-30.2
2,-29.93
-5,-30.03
-4,-30.01
1,-30.07
5,-30.24
0,-29.56
-4,-30.14
-1,-30.21
1,-30.14
2,-30.06
2,-29.7
0,-29.92
-5,-29.95
-4,-30.1
3,-29.69
6,-29.75
2,-29.8
0,-30.26
-5,-30.03
-7,-30.15
3,-29.69
9,-29.63
1,-30.13
-4,-29.91
-5,-29.76
-4,-29.72
5,-29.68
11,-29.67
0,-29.39
-9,-29.53
-3,-29.98
1,-29.71
3,-29.8
7,-29.89
1,-30.26
-9,-29.9
-7,-29.87
2,-29.98
6,-29.99
5,-30.26
1,-29.91
-5,-30.4
-5,-30.26
2,-30.02
3,-30.3
-3,-30.2
-1,-30.41
8,-30.47
5,-30.35
-7,-30.28
-9,-30.11
0,-29.8
5,-30.31
6,-30.08
4,-30.43
-4,-30.16
-10,-30.1
-1,-30.39
10,-30.16
4,-30.32
-5,-29.95
-2,-29.99
1,-29.9
