raw,mpu
25,-50.63
2,-50.46
-32,-50.37
-16,-50.64
29,-50.82
26,-50.67
-15,-50.79
-28,-50.53
-1,-50.87
18,-50.69
15,-51.08
2,-50.67
-15,-51.33
-23,-63.09
-1,-59.51
21,-51.91
12,-49.85
-1,-47.21
1,-46.77
-6,-47.27
-24,-47.17
-10,-48.8
23,-49.73
25,-50.43
-1,-50.48
-16,-51.13
-8,-51.65
0,-51.69
-3,-51.74
0,-52.03
16,-52.03
14,-52.37
-11,-52.7
-22,-53.06
-5,-52.22
13,-51.65
16,-51.47
3,-51.89
-11,-51.6
-11,-51.77
2,-51.72
3,-51.45
-6,-51.46
3,-51.78
19,-51.47
5,-51.46
-20,-51.89
-19,-52.01
3,-52.25
20,-52.43
15,-52.75
-7,-52.88
-17,-52.8
-5,-53.38
4,-53.26
6,-53.39
9,-52.87
4,-53.15
-8,-52.79
-14,-52.9
-7,-53.07
9,-52.94
22,-53.31
8,-53.42
-21,-53.21
-23,-53.5
4,-53.26
20,-53.1
12,-53.26
-1,-53.33
-13,-53.43
-17,-53.05
0,-53.01
19,-53.22
18,-52.73
-4,-53.16
-25,-53.16
-18,-53.03
15,-53.18
31,-53.45
2,-52.85
-23,-53.32
-13,-53.53
3,-53.44
7,-53.79
15,-53.24
14,-53.02
-13,-52.95
-33,-53.37
-10,-53.47
25,-53.56
29,-53.09
1,-53.04
-21,-52.85
-11,-53.07
8,-52.93
2,-53.3
-14,-53.17
-5,-53.43
24,-52.87
28,-53.44
-7,-53.58
-41,-52.87
-27,-52.84
22,-53.15
41,-53.17
8,-53.17
-20,-52.94
-14,-53.4
-6,-53.07
-7,-53
9,-52.9
28,-52.73
11,-52.82
-24,-52.78
-31,-52.97
4,-52.48
32,-52.61
11,-52.81
-19,-53.24
-12,-53.19
5,-53.22
2,-53.36
-4,-53.4
6,-53.25
16,-53.43
1,-53.41
-30,-53.13
-24,-53.09
19,-53.2
35,-53.08
11,-53.33
-5,-53
-25,-53.5
-46,-53.2
-2,-53.39
63,-53.25
40,-53.52
-30,-53.23
-40,-53.75
-13,-59.67
-1,-66.11
18,-57.77
45,-52.51
18,-50.67
-56,-49.39
-62,-49.25
28,-49.32
76,-49.44
11,-50.78
-51,-50.97
-30,-52.54
12,-52.96
17,-53.61
6,-53.71
6,-54.14
6,-54.32
-9,-54.69
-27,-55.02
-9,-58.34
28,-56.36
26,-54.39
-9,-53.4
-24,-52.93
-4,-52.55
13,-51.93
4,-51.89
-9,-52.37
1,-52.84
10,-53.42
-6,-53.02
-9,-53.41
12,-54.09
10,-54.34
-16,-54.61
-16,-54.71
8,-54.37
17,-53.89
4,-53.28
-4,-53.62
-4,-53.58
-6,-53.4
-10,-53.18
-3,-53.57
16,-53.93
20,-53.93
0,-54.25
-18,-54.3
-13,-54.4
2,-55.13
4,-54.58
-2,-54.4
8,-54.86
16,-55.02
-3,-54.65
-14,-55.19
-4,-55.09
-11,-55.27
-8,-55.19
28,-55.32
31,-55.05
-17,-55.16
-30,-54.46
-1,-55.04
3,-54.78
-1,-55.13
19,-55.06
24,-55.01
-17,-54.7
-38,-54.73
0,-54.8
29,-54.48
1,-54.74
-9,-54.79
16,-54.29
1,-55.01
-35,-54.89
-13,-55.2
28,-55.03
24,-55.39
1,-55.08
-15,-54.97
-25,-55.12
-7,-54.83
24,-55.29
20,-55.14
-9,-54.83
-14,-54.96
4,-54.6
6,-54.56
-11,-54.63
-15,-54.71
12,-54.97
36,-54.95
8,-54.89
-39,-55.18
-34,-54.88
14,-55.48
36,-55.28
10,-55.26
-13,-55.01
-6,-55.01
2,-54.95
-7,-54.59
-12,-54.73
-2,-54.53
16,-54.74
33,-54.61
3,-54.4
-49,-54.77
-31,-55.41
33,-54.65
38,-55.05
-1,-54.91
-21,-55.48
-20,-56.55
0,-63.46
22,-61.75
5,-55.72
-14,-52.45
13,-51.18
22,-51.83
-32,-52.22
-47,-52.87
21,-53.38
55,-56.58
6,-62.92
-25,-34.96
-11,-50.14
-12,-60.26
-12,-58.85
22,-57.59
32,-57.46
-7,-56.65
-20,-56.42
-1,-56.19
-8,-55.03
-11,-55.23
26,-55.2
31,-55.09
-20,-54.47
-35,-54.89
3,-54.97
20,-55.5
7,-55.99
1,-55.55
-3,-55.75
-11,-55.47
-9,-55.73
-2,-55.79
12,-56.02
24,-55.8
2,-55.68
-30,-55.69
-21,-55.89
14,-55.47
25,-55.69
5,-55.71
-15,-55.55
-11,-55.44
9,-55.25
10,-55.35
-13,-55.26
-15,-55.21
13,-55.16
23,-55.59
1,-55.3
-20,-55.07
-20,-55.16
2,-54.89
26,-54.98
18,-55.37
-18,-55.24
-26,-55.13
7,-55.1
22,-55.54
-1,-55.07
-14,-55.13
3,-54.91
10,-55.24
-5,-54.89
-12,-55.14
0,-55.35
12,-55.46
11,-55.61
-2,-54.85
-14,-55.5
-11,-55.75
1,-54.97
10,-55.25
11,-55.16
6,-55.51
-2,-54.92
-16,-55.11
-23,-55.38
1,-54.71
32,-55.32
24,-55.28
-9,-54.95
-30,-54.44
-23,-55.26
9,-54.65
34,-55.09
13,-55.41
-21,-55.13
-15,-54.6
8,-55.06
5,-54.99
-10,-55.01
-5,-55.4
12,-55.26
15,-55.19
-2,-54.85
-21,-55.06
-13,-55.12
15,-55.26
22,-55.41
-3,-54.88
-21,-55.09
-6,-55.16
18,-54.78
12,-55.3
-18,-55.03
-16,-54.88
24,-54.85
20,-54.9
-30,-54.71
-22,-54.86
27,-55.21
16,-54.98
-17,-55.42
0,-55.38
10,-55.53
-13,-55.28
-9,-55.02
14,-55.24
5,-55.15
-5,-55.42
4,-55.06
-1,-55.46
-14,-55.42
-1,-55.93
16,-55.67
10,-55.23
-4,-55.47
-15,-55.66
-10,-55.69
11,-56.12
16,-55.76
-5,-55.9
-10,-56.12
3,-55.23
1,-55.75
-4,-55.61
6,-55.76
3,-55.52
-12,-55.5
-3,-55.23
15,-55.47
2,-55.5
-12,-55.61
3,-55.21
12,-55.68
-12,-55.66
-19,-55.67
14,-55.04
26,-55.49
-8,-55.48
-23,-55
-2,-55.2
12,-55
13,-55.09
4,-55.07
-20,-55.1
-21,-54.94
18,-55.75
30,-55.2
-9,-55.08
-25,-55.16
3,-54.86
15,-55.03
-3,-55.21
-10,-55.1
3,-54.89
6,-54.99
-5,-55.03
-3,-54.96
11,-55.11
7,-54.96
-13,-55.38
-16,-55.08
2,-54.81
16,-55.03
12,-54.82
-4,-54.61
-15,-55.04
-5,-55.03
9,-54.46
6,-54.9
-4,-55.28
-3,-54.88
1,-54.8
0,-54.86
1,-54.35
9,-54.51
1,-54.79
-19,-55.04
-13,-54.6
17,-55.05
22,-54.65
-4,-55.07
-18,-54.89
-3,-54.27
8,-54.76
0,-54.22
-5,-54.49
4,-54.78
6,-54.6
-1,-54.58
0,-54.73
0,-54.52
-9,-54.95
-2,-54.83
16,-54.67
7,-54.63
-14,-54.72
-8,-54.42
9,-54.63
5,-54.45
-7,-55.03
-2,-54.72
6,-54.92
4,-54.52
-3,-54.66
-5,-54.83
-1,-54.47
2,-55.06
5,-54.25
2,-54.72
-7,-54.87
-5,-54.38
7,-53.95
7,-54.54
-3,-54.33
-3,-54.51
0,-54.61
-5,-54.77
0,-54.12
12,-54.15
5,-54.54
-10,-54.32
-7,-53.53
5,-54.1
3,-53.82
-3,-53.56
2,-53.7
7,-53.89
-3,-53.9
-11,-53.79
-2,-53.87
10,-53.96
7,-53.44
-5,-54
-5,-53.71
3,-53.5
3,-53.63
-5,-53.91
-7,-53.48
4,-53.3
11,-52.97
0,-53.01
-11,-53.56
-4,-53.21
7,-53.23
7,-53.06
-1,-53.51
-13,-53.51
-11,-53.29
12,-52.65
24,-53.26
0,-52.74
-19,-52.97
-12,-52.83
-2,-52.81
6,-52.98
15,-52.51
4,-52.38
-9,-52.52
-1,-52.74
3,-52.45
-8,-52.64
-7,-52.66
9,-52.22
12,-52.61
2,-52.73
-5,-52.34
-11,-52.24
-7,-52.54
9,-52.22
14,-52.27
-2,-52.73
-12,-52.6
-2,-52.8
8,-52.74
3,-52.8
-6,-52.32
-7,-52.67
3,-53
12,-53.03
6,-52.88
-8,-52.8
-15,-52.97
-2,-53.15
17,-52.89
13,-53.11
-15,-52.83
-19,-53.2
10,-52.99
23,-53.41
0,-52.98
-17,-53.18
-8,-53.26
4,-53.27
4,-53.28
1,-53.48
4,-53.42
2,-53.54
-4,-53.57
-5,-53.44
-1,-53.91
-1,-53.55
5,-53.69
10,-53.96
-2,-53.64
-11,-53.76
-2,-53.81
2,-53.81
0,-54.32
6,-54.16
12,-54.03
-3,-54.55
-18,-54.46
-7,-54.16
9,-54.15
9,-54.45
0,-54.43
0,-54.41
1,-54.35
-4,-53.92
-10,-54.25
-3,-54.26
11,-54.09
13,-54.07
-3,-54.57
-17,-53.95
-3,-54.01
15,-53.88
4,-53.95
-12,-53.83
0,-54.01
11,-54.11
-4,-53.89
-10,-54.12
2,-54.02
6,-54.02
0,-53.74
0,-53.7
5,-53.92
-2,-54.03
-14,-54.19
-4,-54.24
15,-53.86
14,-54.08
-4,-53.84
-13,-53.83
-6,-53.74
-1,-53.45
3,-53.7
10,-53.68
9,-53.71
-1,-53.38
-8,-53.51
-11,-53.08
-11,-53.25
5,-53.27
26,-53.46
12,-53.39
-18,-52.99
-16,-53.61
4,-53.4
2,-53.11
-4,-53.29
6,-52.77
14,-52.97
1,-52.78
-17,-53.17
-14,-53.13
2,-52.84
11,-52.82
11,-53.05
7,-53.33
-8,-53.63
-19,-53.24
-5,-53.69
13,-53.33
11,-53.73
-2,-53.36
-8,-53.36
-3,-53.39
5,-53.53
6,-53.39
0,-53.12
-10,-53.3
-5,-53.42
8,-53.11
8,-53.48
-2,-53.26
-3,-53.41
0,-53.76
-5,-53.84
-3,-54.07
9,-53.6
7,-53.8
-7,-53.21
-3,-53.46
4,-53.71
-5,-53.91
-5,-53.58
11,-54.1
5,-54.08
-8,-53.88
1,-54.32
7,-54.56
-10,-54.49
-12,-54.3
10,-54.46
15,-54.45
1,-54.53
-6,-54.37
-13,-54.74
-10,-54.55
13,-54.61
17,-54.52
-8,-55.14
-12,-54.26
9,-54.09
6,-54.33
-14,-54.35
-7,-54.38
10,-54.03
5,-54.36
0,-54.12
3,-54.01
-2,-53.94
-12,-54.35
0,-54.19
11,-53.81
-1,-54.39
-8,-54.18
8,-54.52
5,-54.61
-13,-54.48
-2,-54.54
17,-54.07
0,-53.93
-21,-54.35
1,-54.1
21,-54.36
0,-53.9
-14,-54.3
-1,-54.17
4,-53.6
1,-53.86
4,-54.49
1,-54.15
-8,-54.38
-4,-54.51
5,-54.33
4,-53.68
0,-54.17
-3,-54.07
-8,-54.32
-5,-53.82
21,-53.99
27,-54.11
-23,-53.83
-53,-54.12
1,-53.88
53,-53.92
21,-53.73
-25,-54.31
-16,-53.98
3,-54
-6,-53.8
-7,-54.54
18,-53.73
20,-53.95
-10,-53.96
-21,-54.39
-2,-54.05
8,-53.91
4,-54.29
3,-54.12
3,-54.18
-2,-53.81
-6,-54.13
-11,-53.66
-8,-53.89
22,-53.59
41,-53.52
-9,-53.66
-68,-53.01
-25,-53.61
56,-53.06
49,-53.18
-15,-52.76
-37,-52.95
-17,-52.75
3,-53.1
19,-53.13
20,-53.42
-6,-53.22
-21,-53.72
-3,-53.29
9,-53.98
3,-53.76
3,-53.24
1,-53.81
-10,-53.85
-6,-53.76
13,-53.46
7,-53.46
-10,-53.53
-7,-53.43
3,-53.66
3,-53.27
4,-52.83
3,-53.77
-7,-53.1
-10,-53.18
0,-53.08
10,-53
10,-53
0,-53.44
-11,-53.2
-10,-53.11
-1,-53.97
6,-53.45
11,-53.45
10,-53.71
-7,-53.37
-20,-53.54
-5,-53.65
17,-53.54
8,-53.35
-8,-53.47
0,-53.32
3,-53.38
-10,-53.71
-3,-53.67
14,-53.28
2,-53.48
-10,-53.25
0,-53.23
3,-53.2
-2,-53.37
3,-53.16
4,-53.5
-10,-53.12
-7,-53.31
15,-53.5
15,-52.95
-7,-53.12
-18,-53.33
-9,-53.83
4,-53.57
17,-53.36
16,-53.68
-4,-53.46
-21,-53.87
-14,-54.02
6,-53.61
16,-53.77
9,-53.35
-2,-53.75
-7,-53.82
-5,-53.82
-4,-53.89
-2,-53.58
8,-53.79
16,-53.72
1,-53.79
-21,-53.95
-15,-53.88
11,-53.71
17,-53.92
2,-53.48
-6,-53.88
-6,-53.66
-1,-53.25
4,-54.12
-4,-53.83
-11,-53.79
10,-54.06
25,-53.61
-5,-53.83
-29,-54.08
-1,-53.67
22,-53.92
0,-53.88
-12,-54.07
7,-54.29
5,-53.73
-17,-54.25
0,-53.98
27,-53.89
0,-53.75
-31,-53.68
-7,-54.11
21,-53.72
12,-53.99
-2,-53.91
-5,-53.51
-11,-53.68
-5,-53.77
12,-53.49
10,-53.69
-6,-53.49
-5,-53.53
0,-53.99
-7,-53.12
1,-53.18
24,-53.36
7,-53.29
-31,-53.65
-23,-53.49
15,-53.79
26,-53.69
8,-53.46
-11,-53.05
-17,-53.01
-4,-53.14
12,-53.36
6,-53.43
-8,-53.24
-2,-53.35
11,-53.78
2,-53.94
-12,-53.57
-7,-53.34
6,-53.5
8,-53.54
5,-53.69
0,-53.62
-11,-54.11
-8,-53.76
9,-53.64
11,-53.52
-4,-53.65
-6,-53.4
3,-53.76
1,-53.47
-4,-53.5
1,-53.71
4,-53.92
-1,-53.21
-1,-53.43
0,-53.85
-3,-53.21
-1,-53.39
9,-53.54
7,-53.26
-11,-53.32
-17,-53.31
3,-54.04
19,-53.47
10,-53.4
-5,-53.89
-14,-54.18
-13,-53.88
3,-54.31
19,-53.74
11,-54.12
-11,-53.9
-15,-54.03
0,-53.4
10,-54.04
7,-53.88
-3,-53.93
-9,-53.68
-3,-53.99
7,-54.33
8,-54.31
1,-53.84
-5,-53.45
-9,-53.77
-8,-54.01
6,-53.59
22,-53.92
8,-53.72
-21,-54.06
-24,-54.06
5,-53.92
23,-53.98
7,-53.72
-10,-54.16
-7,-54.09
0,-53.71
0,-54.09
0,-54.11
7,-53.78
6,-54.06
-6,-53.62
-12,-53.98
0,-54.18
10,-54.06
4,-53.96
-2,-53.8
1,-53.89
0,-53.6
-12,-53.88
-9,-53.84
15,-53.7
22,-53.73
-6,-53.55
-28,-53.76
-8,-53.72
19,-53.81
16,-53.66
-1,-53.54
-7,-53.66
-10,-54.24
-11,-53.95
6,-53.73
24,-53.59
7,-53.89
-19,-54.06
-18,-53.79
3,-53.76
19,-53.89
11,-53.75
-11,-53.74
-16,-53.84
3,-53.96
10,-53.68
2,-53.61
2,-53.7
-1,-53.78
-13,-53.79
-8,-53.91
10,-53.96
14,-54.33
0,-53.78
-6,-53.74
-3,-54.32
-6,-53.73
-6,-53.97
10,-53.6
18,-53.84
-2,-53.77
-20,-54.05
-6,-53.96
11,-53.65
7,-53.43
-2,-53.28
0,-53.7
1,-53.77
-8,-53.46
-8,-53.95
5,-54.08
13,-53.78
4,-53.8
-7,-54.15
-9,-53.69
-2,-53.8
8,-53.69
9,-53.26
-4,-53.99
-13,-53.48
0,-53.58
12,-53.53
5,-53.4
-4,-53.56
-8,-53.88
-3,-53.76
7,-54.03
8,-53.52
-3,-54.06
-9,-53.87
-3,-54.01
4,-53.74
8,-54
6,-53.41
-2,-53.77
-11,-53.73
-13,-53.66
0,-53.25
19,-53.53
17,-53.42
-5,-53.62
-22,-53.89
-14,-53.61
11,-53.81
20,-53.86
3,-53.75
-11,-53.53
-6,-53.4
0,-54
2,-53.6
4,-53.97
0,-53.58
-5,-53.5
6,-53.36
16,-53.61
-7,-53.31
-32,-53.18
-6,-53.27
31,-53.37
19,-53.27
-11,-53.73
-14,-53.24
-6,-53.12
-4,-53.33
5,-53.23
13,-53.1
2,-53.31
-8,-53.06
-3,-53.09
2,-53.02
-2,-53.08
-5,-53.27
1,-53.29
7,-53.43
7,-52.82
3,-53.15
-6,-53.5
-16,-52.69
-10,-53.34
12,-52.75
26,-53.24
9,-53.33
-20,-53.02
-26,-52.74
-1,-53.38
22,-52.72
16,-53
-4,-52.89
-10,-52.84
-7,-53.1
-4,-53.05
3,-53.04
13,-52.99
6,-52.94
-7,-52.53
-10,-52.77
-4,-53.15
4,-53.01
10,-52.99
3,-52.98
-7,-53.15
-3,-53.02
2,-53.21
-2,-52.97
-3,-53.08
5,-52.53
6,-52.88
0,-53.27
-2,-52.98
-2,-52.79
-4,-53.18
0,-52.93
5,-53.52
1,-53.01
-1,-52.09
1,-53.14
-2,-53.2
-6,-53.14
2,-53.61
8,-53.13
0,-52.92
-9,-53.26
0,-52.84
7,-52.51
2,-53.02
-5,-52.63
-5,-52.69
3,-52.69
14,-52.99
2,-52.82
-22,-52.49
-15,-52.61
16,-52.84
22,-52.72
0,-52.89
-11,-52.75
-7,-52.8
-4,-52.58
0,-52.45
8,-52.31
5,-52.68
0,-52.64
0,-52.66
-3,-52.94
-6,-52.51
0,-52.77
5,-52.45
3,-52.94
3,-52.72
1,-52.68
-9,-52.7
-10,-52.9
7,-53.11
17,-52.58
1,-52.58
-15,-52.57
-9,-52.38
4,-52.34
10,-52.15
5,-52.23
-3,-52.4
-6,-52.22
0,-51.93
4,-52.1
-5,-52.16
-5,-51.97
7,-51.86
8,-51.95
-2,-51.89
-6,-52.2
-2,-51.73
1,-51.97
4,-52.36
1,-52.42
-1,-51.8
0,-52.48
0,-51.94
-3,-52.04
-1,-51.7
6,-51.65
6,-52.02
-2,-51.85
-7,-52.16
-4,-51.57
1,-51.91
5,-51.97
2,-51.71
0,-51.77
1,-52.07
-1,-51.93
-8,-51.91
-2,-52.1
8,-51.65
7,-51.99
0,-51.64
-4,-51.5
-6,-51.78
-3,-51.65
7,-51.52
9,-52
-3,-51.37
-9,-51.89
-1,-51.46
5,-52.05
4,-52.04
-1,-51.37
-4,-51.64
-1,-51.61
2,-51.77
3,-51.54
-1,-51.72
-5,-51.67
0,-51.65
7,-52.08
5,-51.64
-6,-51.44
-13,-51.59
-1,-51.62
14,-51.51
9,-51.19
-7,-51.52
-9,-51.29
0,-50.9
2,-51.39
2,-50.85
4,-51.01
1,-51.76
-6,-51.38
-4,-51.24
3,-51.26
4,-51.53
1,-51.28
-1,-51.57
-6,-51.33
-2,-51.12
8,-51.32
4,-51.05
-9,-50.74
-2,-51.45
11,-51.09
1,-50.81
-10,-51.23
-4,-51.03
2,-51.28
0,-50.64
6,-50.64
7,-50.56
-6,-50.2
-11,-50.89
0,-50.75
6,-50.89
3,-49.95
2,-50.65
-3,-51.09
-6,-50.25
3,-50.74
7,-50.37
-2,-50.44
-7,-50.24
0,-50.2
5,-50.23
6,-50.13
2,-49.6
-9,-50.07
-12,-49.89
4,-49.97
16,-50.17
6,-50.12
-10,-50.13
-9,-50.06
3,-49.84
3,-49.92
-1,-49.6
4,-49.36
5,-49.68
-8,-49.53
-10,-49.46
4,-49.79
11,-49.85
1,-49.59
-6,-49.93
-3,-49.56
0,-49.45
0,-49.66
0,-49.48
1,-49.8
1,-49.44
0,-49.83
0,-49.71
0,-49.41
-4,-49.81
-5,-49.46
3,-49.73
8,-49.28
1,-49.52
-7,-49.61
-8,-49.53
4,-49.15
15,-48.9
0,-49.54
-21,-49.69
-6,-49.22
20,-49.36
12,-49.1
-7,-49.11
-7,-49.2
-2,-49.02
-3,-48.82
2,-49.12
5,-49.17
1,-48.98
0,-48.85
1,-49.19
-5,-49.41
-8,-49.05
2,-49.04
12,-48.9
6,-48.78
-9,-48.46
-14,-48.98
-1,-49.07
13,-49.01
9,-49.14
-2,-48.75
-6,-48.84
-3,-48.79
-1,-48.71
1,-49.09
3,-48.84
3,-49.06
-1,-48.67
-2,-48.85
3,-48.76
2,-48.76
-8,-48.32
-6,-48.78
9,-48.16
9,-48.55
-7,-48.5
-7,-48.54
3,-48.46
2,-48.6
0,-48.21
3,-48.44
-3,-48.98
-10,-48.57
2,-48.32
11,-48.68
0,-48.56
-5,-48.82
0,-48.72
0,-48.62
-3,-48.63
1,-48.56
3,-48.8
0,-48.72
0,-48.4
1,-48.64
-1,-48.37
0,-48.21
1,-48.19
-3,-48.26
-2,-48.5
6,-48.2
3,-48.31
-9,-48.29
-4,-48.06
10,-48.24
4,-48.04
-10,-48.44
-5,-48.25
7,-48.15
6,-48.24
-4,-47.93
-6,-48.03
0,-48.37
2,-48.06
1,-48.37
2,-48.26
0,-48.61
-4,-48.26
0,-47.82
5,-48.16
-2,-47.77
-8,-47.76
1,-48.13
8,-48.31
2,-47.83
-3,-47.25
-3,-47.44
-3,-47.88
0,-47.74
3,-47.69
3,-47.82
0,-47.9
-3,-47.65
-4,-47.73
2,-47.18
7,-47.6
-1,-47.46
-9,-47.61
-2,-47.77
6,-47.64
6,-47.26
1,-47.69
-3,-47.31
-4,-46.95
-2,-47.48
-1,-47.25
3,-47.47
8,-47.51
1,-47.45
-8,-47.97
-2,-47.62
5,-47.38
-1,-47.36
-4,-47.19
3,-47.33
3,-47.76
-3,-47.68
0,-47.39
3,-47.28
-3,-47.2
-7,-46.85
2,-47.16
8,-47.39
2,-47.52
-3,-47.21
-5,-47.09
-3,-46.92
1,-47.5
4,-47.31
0,-47.25
-1,-47.42
2,-46.93
0,-47.24
-4,-47.33
-2,-47.07
3,-46.78
3,-47.07
-2,-47.22
-3,-46.82
0,-47.21
3,-46.49
1,-46.78
-2,-47.39
-3,-46.65
0,-47.15
4,-46.97
1,-47.16
-5,-46.94
-1,-46.8
5,-46.82
2,-47.22
-4,-47.04
-3,-46.7
2,-46.76
4,-46.82
0,-46.93
-5,-46.59
-4,-46.71
5,-46.64
9,-46.75
-3,-46.43
-11,-46.8
-1,-46.78
9,-46.95
4,-46.4
-3,-46.91
-3,-46.21
-2,-46.65
0,-46.98
5,-46.7
4,-46.7
-4,-46.73
-6,-47.02
4,-46.75
8,-46.67
-5,-46.72
-12,-46.77
3,-46.4
15,-46.45
3,-46.8
-9,-46.88
-7,-46.43
-1,-46.79
3,-46.63
6,-46.8
1,-46.28
-3,-46.37
-1,-46.33
0,-46.43
-1,-46.55
0,-46.29
0,-46.75
1,-46.56
2,-46.3
0,-46.67
-4,-46.37
-3,-46.57
3,-46.59
4,-46.18
0,-46.5
-3,-46.3
-1,-46.57
-1,-46.46
-1,-46.61
4,-46.17
6,-46.52
-5,-46.24
-9,-45.99
5,-46.16
6,-46.34
-7,-46.45
-2,-46.34
8,-46.13
1,-45.91
-7,-45.83
-1,-46.39
3,-45.86
1,-45.93
2,-45.56
1,-46.12
-5,-46.05
-3,-45.81
4,-45.72
1,-45.96
-4,-45.69
0,-45.93
5,-46.24
2,-45.94
-3,-45.99
-5,-46.19
-1,-45.82
3,-46.02
4,-46.16
0,-45.54
0,-45.95
0,-45.64
-5,-45.45
-4,-45.59
6,-45.68
8,-45.61
-1,-45.55
-5,-45.47
-1,-45.16
0,-45.19
0,-44.81
3,-45.39
1,-44.67
0,-44.79
0,-44.82
-4,-44.59
-5,-44.88
3,-44.71
9,-44.41
1,-45.42
-6,-44.66
-6,-44.72
0,-44.61
6,-45.15
5,-44.82
-2,-44.93
-5,-44.74
-2,-44.84
1,-44.62
3,-44.57
1,-45.01
-2,-44.41
-3,-45.16
0,-44.93
2,-44.98
1,-44.56
0,-44.97
0,-44.53
-2,-44.61
-2,-44.49
2,-44.98
5,-44.74
0,-44.92
-6,-44.61
-1,-44.49
3,-44.45
0,-44.58
0,-44.1
4,-44.59
0,-44.52
-7,-44.44
-4,-44.53
5,-44.34
6,-44.4
0,-44.45
-3,-44.34
-1,-44.44
0,-43.98
0,-44.44
0,-44.22
0,-44.32
0,-44.07
0,-44.22
1,-44.29
0,-44.13
-1,-44.37
1,-44.24
3,-44.08
-3,-44.51
-6,-44.58
1,-44.32
7,-44.62
2,-44.67
-3,-44.3
-4,-44.44
-1,-44.27
1,-44.72
1,-44.3
1,-44.4
2,-44.38
1,-44.44
-2,-44.02
-5,-44.27
-3,-43.87
2,-44.01
6,-43.7
4,-43.88
-2,-44.22
-5,-43.68
-1,-43.71
2,-43.8
0,-43.49
-2,-43.5
2,-43.27
7,-43.42
0,-43.44
-11,-43.02
-5,-43.24
12,-42.96
9,-42.82
-10,-42.54
-11,-42.67
5,-43.13
10,-43.01
0,-42.99
-5,-43.04
-4,-42.76
0,-42.72
3,-42.52
2,-42.75
-1,-42.86
-1,-42.66
0,-42.66
0,-42.62
0,-42.52
0,-42.76
0,-42.4
-1,-42.58
0,-42.34
2,-42.07
0,-41.89
-3,-41.8
0,-42.36
3,-42.11
0,-41.59
-4,-41.49
0,-41.86
3,-40.6
0,-37.57
-1,-32.3
1,-40.35
0,-43.89
-1,-45
0,-44.32
0,-43.6
2,-42.54
4,-42.58
0,-42.93
-7,-42.53
-5,-42.77
4,-42.34
8,-42.42
1,-42.58
-4,-41.91
-2,-42.03
0,-42.23
0,-42.15
0,-42.17
0,-41.91
0,-41.69
0,-41.55
2,-41.6
0,-41.47
-4,-41.65
-4,-41.27
1,-41.47
6,-41.59
3,-42.07
-2,-41.87
-4,-42.05
-1,-41.83
0,-41.78
1,-41.8
3,-41.85
2,-41.96
0,-41.59
-4,-41.54
-4,-41.87
2,-41.65
7,-41.4
1,-41.34
-5,-41.71
-1,-41.44
1,-41.65
-1,-41.75
0,-41.39
2,-41.3
0,-41.37
-1,-41.84
2,-41.64
1,-41.6
-1,-41.77
0,-41.49
-1,-41.64
-2,-41.71
2,-41.77
5,-41.63
0,-41.22
-4,-41.54
-1,-41.62
0,-40.92
0,-34.35
1,-38.94
0,-41.61
-3,-42.66
-2,-43.08
1,-42.51
3,-42.33
2,-41.76
0,-41.55
-4,-41.53
-3,-41.83
1,-41.03
2,-41.65
0,-41.36
1,-41.28
0,-40.91
-2,-41.08
-3,-41.37
0,-40.71
3,-40.13
3,-40.6
-1,-40.59
-4,-40.57
-1,-40.19
2,-40.64
3,-40.47
0,-40.29
-2,-40.68
-1,-40.45
0,-40.77
0,-40.62
0,-40.44
-1,-40.41
0,-40.45
4,-40.16
3,-40.13
-5,-40.33
-6,-39.72
1,-40.16
6,-40.13
2,-39.5
-1,-39.53
-3,-39.63
-1,-39.68
2,-39.1
0,-39.53
-3,-39.31
0,-38.97
7,-39.18
1,-39.03
-9,-39.04
-4,-38.94
7,-38.84
5,-38.8
-5,-38.69
-2,-38.35
5,-38.39
0,-38.6
-6,-38.54
1,-38.93
6,-38.51
0,-38.19
-3,-38.45
0,-38.35
0,-38.67
0,-38.32
2,-38.72
1,-38.65
-2,-38.49
-2,-38.61
1,-38.72
2,-38.53
0,-38.77
-1,-38.53
-1,-38.33
1,-37.85
2,-33.62
0,-37.3
-4,-39.68
-1,-40.68
4,-40.21
2,-39.72
-2,-39.88
0,-39.32
2,-39.02
-1,-39.01
-5,-39.18
0,-39.37
5,-38.87
3,-39.04
0,-38.82
-2,-39.04
-5,-38.87
-1,-38.89
7,-38.83
4,-39.08
-5,-38.93
-3,-38.89
3,-38.91
0,-39.05
-5,-39.13
0,-39.25
6,-39.09
2,-39.07
-3,-39.52
-4,-38.82
-2,-38.75
2,-39.02
5,-39.31
0,-39.08
-4,-38.82
-1,-39.29
1,-39.2
1,-39.05
1,-38.71
-1,-39.04
-3,-39.14
1,-38.68
3,-38.69
-2,-38.49
-1,-38.58
5,-38.79
1,-38.95
-5,-38.66
-1,-38.75
3,-38.69
0,-38.32
-1,-38.81
4,-38.84
1,-38.93
-5,-38.73
-2,-38.76
3,-38.86
1,-38.46
-1,-38.65
0,-38.85
0,-38.38
0,-38.47
0,-38.88
0,-38.71
-1,-38.35
0,-38.77
0,-38.51
0,-38.58
1,-38.72
0,-38.78
-1,-38.55
-2,-38.75
0,-38.5
1,-38.41
0,-38.49
1,-38.58
0,-38.57
-1,-39.14
-2,-38.73
