raw,mpu
0,-30.51
0,-30.3
4,-30.31
6,-30.39
-3,-30.67
-10,-30.16
-2,-30.51
8,-30.65
9,-30.56
0,-30.32
-9,-30.64
-7,-30.33
2,-30.4
6,-30.35
4,-30.31
1,-30.54
-3,-30.78
-6,-30.46
-4,-30.54
2,-30.4
9,-30.69
6,-30.45
-6,-30.45
-12,-30.77
0,-30.69
11,-30.52
5,-30.43
-4,-30.6
-5,-30.59
-1,-30.93
1,-30.5
3,-30.8
2,-30.74
-1,-30.73
-2,-31.04
-1,-31.01
0,-30.58
1,-30.57
2,-30.66
0,-30.74
-4,-30.93
-4,-30.66
2,-30.88
6,-30.58
1,-30.83
-4,-31.49
-3,-31.05
1,-31.08
1,-30.72
-1,-30.78
0,-30.66
2,-30.77
0,-30.92
-3,-31.33
0,-31.33
2,-31.65
2,-31.02
-1,-31.22
-6,-30.71
-2,-30.94
9,-30.87
9,-31.48
-7,-31.07
-14,-31.32
0,-31.23
12,-31.1
4,-31.48
-5,-31.18
-3,-31.18
0,-31.26
0,-31.29
1,-31.16
0,-31.5
-1,-31.04
0,-31.12
1,-31.46
1,-31.03
0,-31.25
-2,-31.27
-1,-31.07
0,-30.71
1,-31.06
1,-31.04
3,-31.18
1,-31.09
-6,-31.15
-7,-30.86
2,-31.16
10,-31.16
5,-31.47
-5,-31.38
-9,-31.3
-4,-31.14
5,-31.37
11,-30.85
3,-31.18
-9,-31.4
-9,-31.21
3,-31.41
8,-31.2
1,-31.74
-3,-31.22
-2,-31.59
0,-31.81
0,-31.29
0,-31.54
0,-31.4
3,-31.39
2,-31.24
-3,-31.61
-5,-31.92
0,-31.84
4,-31.57
3,-31.62
-2,-31.69
-3,-31.99
0,-31.61
2,-31.61
0,-31.57
0,-31.44
0,-31.19
-4,-31.45
-1,-31.8
5,-31.72
4,-31.63
-4,-31.46
-5,-31.63
0,-31.7
2,-31.94
2,-31.74
3,-31.89
0,-31.42
-6,-32.15
-2,-32.35
6,-31.88
4,-31.85
-4,-31.96
-5,-31.98
1,-32.08
2,-32.37
1,-32.58
1,-32.21
0,-31.99
-3,-32.15
-1,-31.67
2,-32
1,-32.13
-3,-32.06
0,-32
6,-31.93
1,-31.9
-9,-31.91
-5,-32.34
6,-32.49
6,-32.33
0,-32.26
-3,-32.18
-5,-31.89
-2,-32.35
7,-31.93
6,-32.5
-4,-32.3
-5,-32.07
-1,-32.46
0,-32.13
4,-32.32
7,-32.19
-3,-32.22
-9,-31.93
0,-31.34
5,-31.92
1,-31.88
2,-31.74
1,-31.77
-7,-31.73
-5,-32.03
7,-31.91
8,-32.14
-3,-32.23
-9,-31.95
-1,-32.05
6,-32.32
3,-32.16
0,-31.94
0,-32.27
-1,-32.28
-4,-31.97
-3,-31.89
3,-32.3
9,-32.3
3,-32.29
-9,-31.84
-11,-32.07
2,-32.34
10,-32.3
3,-32.54
-3,-32.8
-3,-31.97
-1,-32.63
-1,-32.44
-1,-32.19
4,-32.46
6,-32.4
-3,-32.41
-9,-32.63
0,-32.58
8,-32.6
2,-32.61
-5,-32.5
-2,-32.46
2,-32.63
1,-32.41
0,-32.65
0,-32.67
-3,-32.75
-1,-32.42
4,-31.84
3,-32.1
-2,-32.19
-2,-32.68
-1,-32.47
-2,-32.68
1,-32.82
7,-32.55
2,-32.58
-8,-32.6
-6,-33.08
5,-32.88
8,-32.71
-1,-32.94
-6,-32.85
-1,-32.9
2,-33.34
0,-32.97
1,-33.06
2,-32.86
-2,-32.85
-4,-33.28
0,-32.8
4,-33.43
2,-33.25
-1,-33.29
-3,-33.23
-1,-32.98
2,-33.01
3,-32.85
0,-33.25
-5,-33.07
0,-33.46
6,-33.16
1,-32.46
-6,-32.91
-1,-33.21
5,-33.42
1,-33.12
-1,-33.17
1,-33.11
0,-33.33
-5,-33.1
-2,-33.17
6,-32.93
6,-32.94
-4,-32.81
-9,-32.99
0,-33.07
9,-33.08
7,-32.9
-4,-32.86
-12,-33.4
-3,-32.95
10,-33.33
10,-33.31
-2,-33.4
-8,-33.29
-2,-33.18
1,-33.28
0,-32.58
2,-33.13
5,-33.15
0,-33.08
-8,-33.54
-4,-32.88
6,-33.5
4,-33.28
-3,-33.05
-2,-33.1
0,-33.09
0,-33.12
2,-33.04
2,-33.02
-4,-33.19
-4,-33.35
2,-33.39
1,-33
-1,-33.4
2,-32.91
3,-33.29
-2,-33.42
-4,-33.3
0,-32.93
0,-33.24
2,-33.71
4,-33.52
-1,-33.05
-6,-33
0,-33.42
4,-33.72
0,-33.51
-2,-33.72
0,-33.2
3,-33.39
2,-33.53
-4,-33.63
-5,-33.4
2,-33.66
4,-33.61
0,-33.83
0,-33.92
0,-34.17
-3,-33.87
-3,-33.65
2,-33.7
4,-33.61
-1,-33.74
-4,-33.78
2,-33.79
4,-34.18
-3,-33.92
-7,-33.91
2,-33.86
11,-34.33
3,-33.79
-8,-33.81
-10,-34.36
0,-33.99
9,-34.1
9,-34.28
-2,-34.25
-9,-34.46
-3,-33.67
2,-33.89
1,-33.64
0,-33.46
5,-34.04
2,-33.45
-7,-33.87
-9,-33.94
2,-34.09
10,-34.07
2,-33.77
-6,-33.85
-1,-34.09
3,-34.22
0,-33.74
-2,-34.13
0,-33.82
0,-34.23
2,-34.09
4,-34.06
-1,-34.35
-8,-34.15
-1,-34.21
7,-33.95
2,-34.62
-3,-34.36
0,-34.49
3,-34.72
-2,-34.28
-5,-34.05
2,-34.35
5,-34.09
0,-34.21
-1,-34.44
1,-34.45
0,-34.11
-1,-34.58
1,-34.63
0,-34.34
-2,-34.75
0,-33.87
3,-34.92
-3,-34.36
-3,-34.25
7,-34.29
7,-34.6
-9,-34.85
-11,-34.11
4,-34.52
9,-34.34
0,-34.79
0,-34.29
5,-34.43
-3,-34.87
-15,-34.72
-2,-34.38
18,-34.69
10,-34.55
-11,-34.66
-12,-34.32
2,-34.65
6,-34.71
0,-34.68
1,-34.57
0,-34.66
-4,-34.84
-3,-34.88
1,-34.83
4,-34.57
2,-34.7
-1,-34.46
-4,-35.13
0,-34.78
4,-34.83
2,-34.47
-4,-34.54
-2,-34.7
4,-34.81
2,-34.7
-4,-34.55
-3,-35.26
5,-34.71
5,-34.94
-2,-34.86
-5,-34.73
-1,-35.02
1,-34.82
4,-34.78
4,-34.89
0,-34.73
-6,-34.78
-4,-34.54
0,-34.57
4,-34.72
4,-35.14
0,-35.16
-4,-34.89
-1,-34.72
0,-35.02
-1,-35.12
1,-35.06
3,-34.95
0,-34.83
-1,-35.29
1,-35.27
0,-35.04
-3,-34.98
0,-35.14
4,-35.43
0,-35.32
-4,-34.72
0,-35.02
4,-35.05
1,-35.33
-2,-34.95
-3,-34.9
-3,-34.98
2,-35.11
7,-35.12
1,-34.78
-7,-35.04
-5,-34.9
4,-34.77
6,-34.8
-1,-34.93
-3,-34.91
1,-34.99
0,-34.95
-3,-34.85
0,-34.86
3,-34.8
1,-34.81
1,-34.54
1,-34.82
-4,-34.8
-5,-34.48
4,-34.36
5,-34.89
-2,-34.82
-2,-34.62
2,-34.78
-1,-34.94
-4,-34.83
1,-34.65
4,-34.49
1,-34.6
1,-35.19
0,-34.82
-8,-35.07
-4,-34.86
9,-34.86
9,-34.68
-3,-34.8
-8,-34.92
-2,-35.13
2,-35.05
2,-34.86
1,-34.98
0,-34.83
0,-34.81
0,-34.91
-2,-35.02
-3,-35.24
1,-35.06
5,-35.01
2,-35.1
-3,-35.21
-4,-34.87
-1,-34.95
1,-34.84
4,-34.95
4,-35.21
-3,-35.15
-9,-35.2
-1,-35.24
8,-35.41
2,-34.95
-4,-35.27
0,-35.07
2,-35.02
-1,-34.82
-1,-35.13
1,-34.99
0,-34.94
0,-35.25
4,-35.24
0,-35.16
-6,-35.15
-2,-35.45
3,-35.01
2,-35.51
2,-35.48
1,-35.25
-5,-35.55
-7,-35.38
3,-35.24
11,-35.43
2,-35.91
-8,-35.17
-8,-35.45
0,-35.5
5,-35.45
6,-35.31
3,-35.83
-4,-35.74
-9,-35.59
0,-35.67
7,-35.27
1,-35.49
-3,-35.45
3,-35.55
3,-35.29
-5,-35.54
-5,-35.31
3,-35.18
5,-35.45
0,-34.99
-4,-35.18
-3,-35.57
2,-34.97
6,-35.5
2,-35.25
-5,-35.2
-7,-35.45
0,-35.33
7,-35.53
4,-35.38
-1,-35.3
-4,-35.37
-4,-34.89
0,-35.08
5,-35.21
2,-35.12
-3,-35.43
0,-34.96
4,-35.01
0,-35.07
-7,-35.21
-3,-35.45
6,-35.39
7,-35.35
0,-35.17
-4,-34.9
-8,-35.17
-5,-35.33
6,-35.18
11,-35.05
2,-35.07
-6,-35.25
-7,-35.31
-3,-35.57
4,-35.54
7,-35.29
-1,-35.04
-4,-35.42
5,-34.88
3,-34.98
-6,-35.28
-6,-34.87
1,-35.28
5,-35.16
5,-35.36
0,-35.18
-8,-35.61
-3,-35.26
6,-35.23
4,-34.95
-5,-35.07
-2,-35.53
4,-35.05
0,-35.37
-3,-34.96
1,-35.17
2,-35.71
-1,-35.34
-2,-35.44
2,-35.66
3,-35.44
-2,-35.68
-2,-35.65
2,-35.87
0,-35.62
-3,-35.75
4,-35.53
4,-35.89
-5,-36.11
-6,-35.88
1,-35.96
4,-35.87
3,-35.41
2,-35.72
-3,-35.66
-8,-36.44
0,-35.84
8,-35.79
3,-36.09
-5,-36.11
-2,-35.84
4,-35.84
2,-35.73
-4,-35.63
-4,-35.92
2,-36.15
7,-36.04
3,-36.1
-6,-36.05
-9,-36.13
2,-36.38
10,-35.92
3,-35.5
-7,-35.91
-7,-36.01
1,-35.98
6,-35.87
1,-36.06
-2,-36.06
0,-36.17
1,-36.37
0,-36.44
0,-36.03
1,-35.73
0,-36.07
0,-36.68
1,-36.52
1,-36.33
-2,-36.54
-3,-36.36
1,-36.54
3,-36.38
0,-36.26
-2,-36.17
-1,-36.36
-2,-36.23
-1,-36.53
5,-36.35
9,-36.15
-1,-36.26
-13,-36.24
-9,-36.58
7,-36.27
14,-36.22
3,-36.47
-7,-36.21
-6,-36.11
-2,-36.02
0,-36.25
3,-36.08
5,-35.91
0,-36.21
-4,-36.43
-1,-36.19
1,-36.08
0,-36.26
-3,-36.36
-1,-35.89
5,-36.16
7,-35.9
-1,-36.01
-9,-36.12
-6,-36
2,-35.91
10,-35.97
9,-35.84
-6,-36.23
-17,-35.7
-2,-35.77
14,-35.93
8,-36.07
-3,-36.19
-4,-36.01
-3,-36.18
-2,-35.9
2,-36.37
7,-36.35
2,-36.38
-4,-36.56
-6,-36.38
-1,-36.57
5,-36.68
5,-36.86
-2,-36.95
-4,-36.48
0,-36.81
0,-36.88
0,-36.14
2,-36.84
0,-36.87
-3,-36.34
-3,-36.94
2,-37.01
4,-37.31
1,-37.29
-1,-37.02
-3,-37.22
-3,-37.37
1,-37.32
5,-37.11
0,-37.13
-2,-37.21
0,-37.13
0,-37.43
-4,-37.23
0,-37.81
5,-37.39
0,-37.69
-3,-37.37
4,-38.02
3,-37.72
-7,-37.36
-4,-38.11
5,-38.1
3,-37.85
0,-37.72
1,-38.04
0,-37.99
-5,-37.57
-2,-37.9
5,-37.31
7,-37.65
0,-38.15
-7,-38.31
-3,-38.36
4,-38.35
3,-37.79
-1,-37.77
-2,-38.13
0,-37.76
1,-38.02
-1,-38.27
-2,-38.13
1,-37.97
2,-37.98
1,-38.04
0,-38.13
-4,-38.38
-3,-37.73
4,-37.84
8,-38.26
0,-38.06
-9,-37.89
-3,-38.35
6,-38.01
4,-37.84
-5,-37.95
-2,-38.07
6,-38.11
1,-38.07
-7,-37.8
0,-38.06
6,-37.88
0,-37.78
-4,-37.8
-1,-38.27
1,-37.71
2,-37.65
2,-37.61
0,-37.69
-3,-37.73
-1,-37.64
2,-37.46
2,-37.44
0,-37.43
0,-37.49
1,-37.87
0,-37.62
-4,-37.84
-3,-37.68
3,-37.83
6,-37.93
1,-37.54
-6,-37.95
-6,-37.61
1,-37.83
6,-37.53
5,-37.66
-2,-37.8
-8,-37.44
-3,-37.57
6,-37.5
7,-37.63
0,-37.32
-5,-37.64
-2,-37.63
1,-37.86
1,-37.61
0,-37.82
0,-37.77
1,-37.75
0,-37.45
-2,-37.9
-2,-37.63
0,-37.5
2,-38.01
0,-37.6
0,-37.68
1,-38.04
0,-37.98
-1,-37.51
-2,-37.36
-1,-37.88
3,-38
4,-37.93
-1,-38.02
-4,-37.44
0,-38.26
1,-38.37
0,-38.2
0,-37.95
0,-38.21
-2,-38.26
0,-37.93
6,-38.5
0,-38.69
-13,-38.22
-5,-37.98
16,-38.57
12,-38.04
-13,-38.43
-15,-38.59
5,-38.53
11,-38.17
0,-38.66
-4,-38.5
0,-38.43
1,-38.85
0,-38.16
0,-38.17
-4,-38.72
-4,-38.82
6,-38.64
9,-38.66
-3,-38.29
-8,-38.29
0,-38.77
1,-38.78
0,-38.62
4,-38.46
2,-38.49
-7,-38.32
-6,-38.34
5,-38.64
8,-38.62
0,-38.16
-4,-38.27
-5,-38.46
-4,-38.03
3,-38.52
9,-38.28
2,-38.47
-4,-38.49
-3,-38.68
-4,-38.51
-2,-38.61
7,-38.68
7,-38.57
-3,-38.68
-6,-38.82
0,-38.31
1,-38.79
0,-38.66
1,-38.55
1,-38.77
-2,-38.99
-1,-38.73
4,-38.91
0,-38.45
-7,-38.75
-2,-38.39
9,-38.69
7,-38.72
-7,-39.11
-10,-39.04
1,-38.8
8,-38.85
2,-38.75
-2,-38.65
-2,-38.43
-2,-38.63
0,-38.92
4,-39.01
4,-38.36
-3,-38.75
-6,-38.85
0,-38.67
2,-38.5
1,-38.5
1,-38.56
0,-38.65
-1,-38.29
-3,-38.67
-1,-38.76
0,-38.97
2,-38.84
5,-39.24
1,-38.56
-9,-39.41
-8,-39.06
6,-39.05
13,-39.09
3,-39.14
-9,-38.76
-10,-39.04
1,-39.05
9,-39.06
4,-39.33
-3,-39.22
-2,-39.16
-1,-38.97
-2,-38.78
3,-38.78
5,-39.06
-2,-39.17
-3,-39.22
1,-39.42
0,-39.38
-1,-39.27
1,-39.26
1,-39.29
-1,-39.62
1,-39
1,-39.17
-4,-39.11
-2,-38.95
4,-39.1
2,-38.97
0,-39.02
4,-38.79
-2,-39.65
-14,-39.22
-3,-39.14
16,-39.39
11,-39.18
-9,-39.51
-13,-39.46
0,-39.19
9,-39.4
4,-39.14
-3,-39.08
-6,-39.16
-1,-39.3
5,-39.85
4,-39.42
-2,-39.25
-4,-39.56
0,-39.48
2,-39.44
1,-39.03
0,-39.39
0,-39.34
-1,-39.26
0,-39.28
2,-39.19
2,-39.34
-2,-39.05
-5,-38.99
0,-39.36
6,-39.19
2,-39.07
-3,-39.2
-4,-39.04
-1,-39.49
3,-39
5,-38.89
0,-39.29
-7,-39.18
-2,-39.24
8,-39
4,-39.13
-8,-38.98
-6,-38.48
6,-38.75
6,-38.66
-3,-38.54
-4,-38.9
0,-38.74
2,-38.94
3,-39.26
0,-39.52
-3,-39.78
0,-39.34
0,-39.54
-1,-39.76
1,-39.89
7,-39.93
1,-39.7
-11,-39.94
-7,-39.58
11,-39.51
12,-39.89
-5,-39.4
-13,-40.02
-2,-40.17
7,-39.84
6,-39.83
0,-39.76
-4,-39.96
-7,-40.43
-2,-40.09
7,-40.48
6,-40.36
-2,-40.58
-2,-40.21
0,-40.94
-4,-40.22
0,-40.36
8,-40.15
4,-40.31
-6,-40.12
-6,-40.49
0,-40.27
2,-40.61
2,-40.5
2,-40.03
1,-40.2
-4,-40.11
-7,-40.22
0,-40.45
7,-40.19
3,-40.96
-2,-40.51
-1,-40.68
0,-40.34
-3,-40.94
-1,-40.76
5,-40.63
3,-40.55
-5,-41.02
-2,-40.71
4,-40.72
1,-41.12
-3,-41.02
-2,-40.57
0,-41.26
4,-41.06
3,-40.96
-4,-40.97
-5,-40.65
2,-40.44
2,-40.55
-2,-40.37
1,-40.45
4,-40.9
-3,-40.53
-8,-40.88
0,-40.67
7,-40.68
4,-40.28
-1,-40.15
-4,-40.66
-4,-40.63
-1,-40.1
4,-40.29
7,-40.22
1,-39.77
-6,-39.9
-8,-40.32
0,-40.29
10,-40.13
7,-40.13
-6,-40.34
-7,-39.95
5,-39.78
4,-39.48
-8,-39.91
-4,-39.61
9,-39.4
8,-39.95
-4,-39.62
-9,-39.51
-2,-39.66
5,-39.77
4,-39.71
0,-39.74
0,-39.79
0,-40.13
-2,-39.65
-4,-39.56
2,-40.19
4,-40.05
-1,-40.28
-3,-40.09
1,-40.28
2,-40.01
0,-39.56
-4,-39.86
-3,-39.92
5,-39.96
8,-40.38
-3,-40.44
-11,-40.38
-2,-40.29
7,-40.15
6,-40.77
0,-40.54
-6,-40.61
-7,-40.41
3,-40.7
10,-40.6
0,-39.95
-10,-40.32
-6,-40.3
5,-40.64
11,-40.31
5,-40.65
-8,-40.31
-13,-40.27
-1,-40.43
12,-40.47
8,-40.73
-4,-40.62
-9,-40.69
-2,-40.5
4,-40.64
4,-41.07
1,-40.69
-2,-40.65
-3,-40.75
-2,-40.72
1,-40.93
4,-40.99
3,-40.98
-2,-41.21
-5,-41.27
-1,-41.14
3,-41.08
3,-40.93
0,-40.88
-1,-41.3
-2,-40.79
0,-40.79
4,-40.77
-1,-40.91
-8,-41.17
3,-41.11
11,-41.23
-1,-41.21
-11,-41.12
-5,-41.23
7,-40.77
9,-41.34
0,-41.09
-8,-41.08
-3,-41.05
2,-41.08
2,-40.83
1,-41.05
1,-40.86
-1,-41.06
-4,-41.47
-1,-40.85
3,-40.87
2,-41.06
0,-40.86
0,-41.31
0,-40.93
-2,-41.17
-4,-40.91
0,-40.72
6,-40.76
2,-40.69
-3,-41.21
-4,-40.57
0,-40.78
1,-41.16
2,-41.01
2,-40.78
-1,-41.11
-4,-40.98
-1,-40.77
3,-40.85
3,-40.63
0,-40.31
-2,-40.57
0,-40.79
4,-40.89
0,-40.57
-8,-40.67
0,-40.47
13,-40.51
5,-40.53
-13,-40.74
-9,-40.45
7,-40.66
10,-40.66
1,-40.78
-4,-40.87
-7,-40.66
-4,-40.89
5,-40.51
8,-40.58
0,-40.93
-3,-40.74
-3,-40.97
-5,-40.78
1,-41.27
11,-40.64
3,-40.41
-9,-40.19
-4,-40.43
6,-40.77
0,-39.9
-6,-41.13
4,-40.59
9,-40.81
-3,-41.61
-9,-41.14
0,-41.15
5,-41.11
1,-41.73
1,-41.22
-1,-41.1
-7,-41.65
-1,-41.22
8,-41.13
3,-40.95
-4,-41.33
-1,-40.97
0,-41.43
-3,-41.3
-1,-41.2
5,-41.15
5,-41.93
-2,-42.25
-6,-41.72
-2,-41.9
5,-41.62
4,-41.92
-5,-42.1
-8,-42.16
5,-42.17
12,-42.21
0,-42.08
-11,-41.77
-5,-42.03
3,-41.75
7,-41.88
4,-42.06
-4,-42.31
-7,-42.34
1,-42.01
7,-42.48
0,-42.41
-7,-42.17
0,-42.17
6,-42.7
2,-42.11
-3,-42.43
-1,-42.43
0,-42.16
-1,-42.01
-1,-42.17
1,-42.14
5,-42.04
3,-41.79
-4,-42.18
-7,-41.96
-1,-42.15
2,-42.04
6,-42.06
8,-42.73
-4,-42.64
-14,-42.59
-1,-42.51
12,-42.64
6,-42.2
-2,-42.39
-6,-42.53
-9,-42.58
1,-42.53
15,-42.3
5,-42.71
-13,-42.49
-7,-42.52
5,-42.76
3,-42.82
0,-42.64
1,-42.41
-1,-42.26
-4,-42.14
1,-42.2
5,-41.86
1,-41.94
-3,-42.4
-4,-42.55
-1,-42.09
6,-42
4,-42.41
-6,-42.62
-2,-42.54
6,-42.5
0,-42.72
-10,-42.73
-2,-42.84
12,-42.84
6,-42.75
-8,-42.67
-9,-42.8
3,-42.31
7,-42.96
1,-43.02
-3,-42.71
-4,-42.82
-2,-42.93
3,-42.9
4,-42.85
-1,-43.19
-2,-43.61
2,-42.94
0,-42.98
-5,-43.38
0,-43.57
8,-44.02
-1,-43.17
-9,-43.07
1,-43.09
8,-42.67
-1,-43.16
-4,-42.64
3,-43.08
1,-43.23
-6,-43.36
0,-43.3
6,-43.3
1,-43.43
-2,-43.49
-1,-43.63
-1,-43.61
0,-43.71
5,-43.46
2,-43.75
-8,-43.85
-7,-43.48
6,-43.43
9,-43.83
0,-43.9
-5,-43.82
-1,-43.78
-1,-43.94
-2,-44
1,-43.51
3,-43.97
7,-44.21
6,-44.05
-12,-44.43
-23,-43.83
4,-43.92
31,-43.94
10,-43.7
-22,-44.03
-18,-43.54
3,-44
11,-44.02
9,-44.44
3,-44.12
-7,-44.33
-12,-44.32
-3,-44.25
9,-44.34
10,-44.17
0,-44.21
-4,-44.1
-6,-43.94
-8,-44.21
0,-44.25
15,-44.2
13,-44.21
-9,-44.03
-17,-43.88
-5,-44.43
7,-44.13
12,-43.97
10,-44.1
-2,-43.99
-18,-43.52
-17,-43.86
7,-44.29
26,-43.73
11,-44.3
-16,-44.4
-21,-44.49
-3,-44.1
11,-43.97
13,-43.68
4,-43.85
-7,-44.19
-12,-44.06
-4,-44.1
6,-43.9
9,-43.79
4,-43.91
-3,-44.42
-12,-44.35
-5,-44.87
12,-44.25
12,-44
-7,-44.44
-11,-44.76
2,-44.14
6,-44.09
1,-44.1
-2,-44.3
-4,-44.31
-1,-44.41
6,-44.32
5,-44.21
-4,-44.28
-4,-44.39
0,-44.7
0,-44.48
0,-44.53
5,-44.37
5,-44.42
-3,-44.52
-10,-44.12
-3,-44.55
12,-44.52
12,-44.6
-8,-44.9
-18,-45.02
-1,-44.65
17,-44.71
10,-44.28
-6,-44.61
-11,-44.55
-3,-44.82
5,-44.94
8,-45.01
2,-44.62
-7,-45.43
-7,-45.43
2,-44.56
8,-44.66
3,-44.68
-2,-44.64
-5,-44.52
-4,-44.83
1,-44.91
9,-45.31
5,-44.99
-8,-45.38
-10,-44.96
4,-45.03
10,-45.14
0,-45.25
-5,-45.3
-1,-45.22
0,-45.44
1,-45.34
0,-45.53
-1,-45.47
3,-45.75
5,-45.44
-2,-45.68
-6,-45.43
-3,-45.45
3,-45.57
10,-45.75
5,-45.55
-13,-45.44
-15,-45.63
7,-45.41
20,-45.65
5,-45.63
-15,-45.99
-15,-45.89
2,-45.33
13,-45.76
9,-45.41
-2,-45.82
-10,-45.06
-8,-45.56
2,-46.07
10,-45.74
6,-45.81
-4,-46.02
-7,-46.5
0,-45.22
-1,-45.39
-3,-45.17
7,-45.78
14,-45.7
0,-45.87
-16,-45.79
-11,-46.15
4,-46.07
13,-46.22
12,-46.05
-3,-46.3
-19,-45.84
-10,-46.13
11,-46.13
15,-46.14
2,-46.2
-6,-46.14
-9,-45.92
-6,-45.5
3,-46.21
14,-46.31
11,-46.28
-12,-46.74
-25,-46.7
0,-46.21
28,-46.73
11,-46.57
-17,-46.18
-16,-46.47
3,-46.29
12,-46.71
6,-46.38
-5,-46.87
-9,-47.04
0,-46.22
10,-46.01
4,-46.23
-9,-45.84
-7,-46.66
7,-46.52
8,-46.99
-3,-46.66
-6,-47.05
-1,-46.66
0,-46.63
2,-47.24
4,-47.06
-1,-46.96
-3,-46.51
0,-46.5
-1,-46.67
0,-47.03
4,-46.71
5,-47.27
0,-47.42
-6,-47.21
-4,-46.72
1,-46.63
5,-47.4
5,-46.71
0,-47.01
-6,-47.35
-3,-46.89
5,-46.88
2,-47.26
-5,-47.21
-1,-46.98
9,-47.29
7,-47.61
-7,-47.6
-17,-47.34
-4,-47.51
16,-47.51
16,-47.29
-1,-47.24
-14,-47.85
-14,-47.54
0,-47.46
17,-47.9
14,-47.97
-7,-47.81
-15,-47.89
-3,-47.41
8,-47.63
7,-47.56
1,-47.74
-6,-47.38
-6,-47.81
2,-47.63
3,-48.21
-1,-47.9
0,-47.91
5,-47.64
1,-47.56
-8,-47.8
-10,-48.59
6,-48.18
15,-48.32
0,-48.15
-13,-48.29
-3,-48.58
5,-48.41
1,-48.14
1,-48.11
2,-48.38
-4,-48.49
-5,-48.81
5,-48.74
6,-48.52
-5,-48.74
-5,-48.39
4,-48.84
6,-48.6
0,-48.74
-5,-48.85
-6,-48.73
-1,-48.69
8,-48.62
9,-48.74
-2,-48.69
-11,-48.7
-3,-48.65
7,-48.46
4,-48.77
-4,-49.23
-1,-48.87
5,-49.01
0,-48.45
-5,-48.8
-3,-48.62
2,-48.62
5,-48.55
0,-48.67
-8,-48.85
0,-48.74
10,-48.54
2,-49
-9,-48.48
-6,-48.87
5,-48.6
8,-48.71
0,-48.48
-8,-48.55
-7,-48.4
4,-48.7
9,-48.85
1,-48.36
-4,-48.78
-5,-48.46
-4,-48.52
2,-48.6
9,-48.33
3,-48.15
-5,-48.27
-7,-48.1
-3,-48.34
4,-48.43
9,-48.39
1,-48.63
-9,-48.57
-5,-48.41
5,-48.28
4,-48.39
-3,-48.41
-1,-48.31
5,-48.26
0,-48.81
-9,-48.71
-3,-48.35
10,-48.35
6,-47.97
-10,-48.61
-6,-48.2
9,-48.67
6,-48.17
-9,-48.18
-5,-48.16
10,-48.52
2,-48.31
-13,-48.38
1,-48.57
16,-48.44
-3,-48.23
-16,-48.39
5,-48.18
19,-48.62
-3,-48.63
-23,-48.35
-6,-48.56
19,-48.12
13,-48.49
-7,-48.39
-9,-48.26
-1,-48.04
-2,-48.49
-2,-48.52
10,-48.23
14,-48.32
-8,-48.06
-23,-48.19
0,-48.34
21,-48.57
11,-48.69
-9,-48.53
-15,-48.34
-4,-48.35
10,-48.39
10,-48.66
-3,-48.47
-7,-48.87
2,-49.07
4,-48.56
-6,-48.73
-1,-48.57
15,-48.84
4,-48.61
-26,-48.88
-15,-48.64
28,-48.69
26,-48.77
-13,-48.86
-22,-48.89
0,-48.72
5,-48.83
1,-49.08
8,-48.7
6,-48.62
-10,-49.02
-14,-48.72
2,-48.55
15,-48.6
10,-48.53
-10,-49.01
-21,-48.97
0,-49.29
24,-49.08
13,-48.82
-19,-49.06
-19,-49.1
7,-48.78
15,-48.79
2,-48.49
-3,-48.91
-2,-48.76
-6,-48.98
-5,-49.02
6,-48.91
13,-48.49
-3,-48.8
-18,-48.65
0,-49.02
26,-49.28
5,-48.98
-35,-48.94
-16,-48.96
33,-49.24
24,-49.27
-20,-48.85
-21,-49
7,-48.9
12,-49.3
-1,-49.17
-8,-49.01
-5,-48.4
9,-49.02
18,-49.13
-5,-48.69
-32,-48.72
-11,-49.17
30,-48.7
26,-48.59
-7,-48.71
-22,-48.84
-13,-48.54
3,-48.87
14,-49.05
10,-48.84
0,-48.49
-5,-48.74
-10,-48.85
-6,-49.04
6,-48.33
14,-48.67
5,-48.52
-14,-48.39
-17,-48.47
6,-48.12
22,-48.56
4,-48.47
-14,-48.88
-10,-48.32
-3,-48.34
7,-48.67
17,-48.41
0,-48.76
-20,-48.36
-2,-48.82
16,-48.94
3,-48.71
-9,-48.66
-3,-49.05
1,-49.2
3,-49.57
6,-49.27
0,-49.84
-11,-49.85
-6,-49.94
10,-50.49
10,-49.67
-6,-49.58
-7,-49.53
5,-49.44
2,-49.65
-6,-49.88
-2,-50.33
4,-49.9
1,-50.42
0,-50.1
2,-50.62
0,-50.29
-4,-50.24
-2,-50.68
2,-50.46
3,-49.79
0,-50.21
-2,-50.61
-1,-50.76
2,-50.87
-1,-50.9
-3,-50.71
3,-50.78
5,-50.42
-3,-51
-7,-50.7
1,-50.67
7,-50.65
0,-50.65
-7,-50.99
-2,-50.98
7,-50.59
3,-50.65
-8,-50.94
-6,-50.64
8,-50.69
8,-50.63
-6,-50.71
-7,-50.78
5,-50.18
6,-50.11
0,-50.11
-3,-50.03
-7,-50.23
-4,-50.27
11,-50.16
14,-50.19
-5,-49.88
-13,-50.11
-1,-49.63
4,-49.87
2,-49.85
1,-49.61
-4,-49.57
0,-49.94
10,-49.43
1,-49.55
-14,-49.8
-6,-49.22
11,-49.56
7,-48.91
0,-49.23
-1,-49.61
