raw,mpu
-4,-15.8
-2,-15.65
6,-15.38
4,-15.14
-6,-15.39
-6,-15.45
1,-15.39
6,-14.79
3,-15.12
-2,-15.11
-6,-15.07
-2,-15.04
3,-14.81
3,-15.07
0,-15.31
-1,-15.25
-2,-14.88
0,-15.17
1,-15.02
0,-14.9
-1,-15.04
0,-15.11
1,-14.98
0,-14.62
0,-15.1
0,-14.71
-1,-14.54
-1,-14.51
2,-14.8
3,-14.63
0,-14.66
-1,-14.24
0,-14.5
0,-14.45
0,-14.58
0,-14.41
2,-14.58
1,-14.39
0,-14.55
-2,-14.25
-1,-14.46
0,-14.76
1,-14.74
5,-14.43
2,-14.59
-6,-14.5
-7,-14.78
2,-14.94
7,-14.3
1,-14.35
-2,-14.02
-2,-14.17
-2,-14.13
0,-14.25
3,-14.04
0,-14.05
-2,-14.34
0,-13.96
2,-14.3
0,-14.25
-1,-14.15
-1,-14.16
0,-14.12
1,-14.39
1,-13.97
1,-14.06
-1,-13.93
-4,-14.38
-1,-14.19
3,-14.06
3,-14.2
0,-14.32
-3,-13.93
-3,-14.16
0,-14.12
2,-14.15
1,-13.95
0,-14
-1,-14.23
0,-13.91
1,-13.93
0,-14.21
-2,-13.86
-1,-13.83
4,-13.83
2,-13.94
-4,-13.8
-2,-13.86
2,-13.61
1,-13.85
-1,-13.53
-1,-13.64
-1,-13.31
1,-13.3
4,-13.79
0,-13.67
-5,-13.56
-2,-13.57
2,-13.53
3,-13.29
2,-13.7
-1,-13.35
-4,-13.47
-2,-13.15
1,-13.15
4,-13.34
1,-12.88
-2,-13.34
-1,-13
0,-13.13
1,-12.88
0,-13.05
0,-13.03
-1,-13.28
0,-12.7
0,-12.86
0,-12.88
0,-12.91
0,-13.02
0,-12.93
-2,-12.82
-2,-12.95
1,-12.91
5,-13.29
0,-13.11
-4,-12.95
-1,-13.08
2,-13.16
0,-13.07
0,-13.21
1,-13.33
-1,-13.06
-2,-12.88
0,-13.25
2,-13.03
1,-13.29
0,-13.01
-4,-13.05
-2,-13.08
3,-13.01
6,-12.84
1,-13.27
-5,-13.23
-7,-12.7
1,-12.93
7,-12.96
3,-12.82
-2,-13.04
-3,-12.96
-1,-12.85
0,-12.82
1,-12.58
1,-12.66
0,-12.24
0,-12.19
0,-12.25
-1,-12.35
-1,-12.27
0,-12.46
2,-12.89
2,-12.1
-1,-12.33
-3,-12.62
0,-12.74
2,-12.1
-2,-12.44
-2,-12.53
3,-12.34
3,-12.3
-2,-12.43
-2,-12.5
0,-12.22
-1,-12.17
0,-11.94
5,-12.18
0,-11.93
-6,-12.1
-1,-12.32
5,-12.51
0,-11.88
-3,-12.21
2,-11.92
1,-11.78
-4,-12.03
-2,-11.89
2,-11.64
3,-11.67
0,-11.75
-2,-11.45
0,-11.41
0,-11.67
-1,-11.63
0,-11.53
2,-11.27
0,-11.42
-2,-11.44
0,-11.17
3,-11.6
2,-11.62
-4,-11.35
-5,-11.3
4,-11.48
7,-11.51
-3,-10.84
-7,-11.42
0,-11.23
4,-10.74
0,-10.99
-1,-11.27
0,-10.91
0,-10.82
1,-10.51
-1,-10.37
-3,-10.25
1,-10.6
5,-10.45
1,-10.75
-3,-10.87
-4,-9.97
-1,-10.19
2,-10.64
4,-10.84
0,-10.9
-2,-10.67
-2,-10.75
0,-10.61
1,-10.08
0,-10.15
-1,-10.28
1,-10.21
2,-10.54
-2,-10.81
-5,-10.64
0,-10.38
4,-10.52
2,-10.42
-1,-10.37
0,-10.31
-1,-10.39
-4,-10.07
0,-10.24
6,-10.26
4,-10.2
-4,-10.31
-6,-9.93
0,-10
4,-9.89
1,-9.94
-1,-10.24
0,-9.98
0,-9.88
-2,-10.27
-4,-10.42
2,-9.8
7,-10.33
0,-10.13
-7,-10.25
-2,-10.24
4,-10.66
3,-10.74
0,-10.26
0,-10.54
-1,-10.06
-1,-10.27
0,-9.94
2,-10
0,-10.02
-1,-10.03
0,-9.98
0,-9.61
-1,-10.1
0,-10.18
2,-10.18
0,-9.99
-2,-10.18
0,-10.16
2,-10.35
2,-10.19
-1,-10.38
-3,-10.43
-1,-10.76
1,-10.51
3,-10.58
3,-10.47
-2,-10.6
-6,-10.84
0,-10.36
5,-10.57
2,-10.72
-1,-10.26
0,-10.2
0,-10.22
-1,-10.44
0,-10.26
1,-10.18
0,-10.29
0,-9.98
0,-10.3
-1,-10.15
-1,-10.02
1,-10.26
1,-10.21
0,-10
0,-10.22
2,-10.19
0,-9.93
-4,-10.08
-2,-9.79
4,-9.79
5,-9.88
-2,-9.86
-5,-9.3
0,-9.5
3,-9.64
1,-9.13
1,-9.45
0,-8.87
-4,-9.33
-4,-9.22
2,-9.07
4,-8.92
1,-8.8
-1,-8.77
-1,-8.44
0,-8.44
0,-8.4
-1,-8.46
1,-8.46
2,-8.03
0,-8.41
-2,-8.1
0,-8.25
0,-7.96
-1,-7.91
-1,-7.84
1,-7.96
2,-7.54
0,-7.38
-2,-7.66
0,-7.57
2,-7.38
-2,-7.68
-3,-7.35
2,-7.53
3,-7.37
-1,-7.33
0,-7.38
2,-7.22
-1,-7.26
-5,-7.32
1,-7.62
6,-7.32
1,-7.25
-3,-7.47
-2,-7.6
-1,-7.25
1,-7.65
3,-7.46
1,-7.4
-3,-7.62
-3,-7.63
1,-7.28
4,-7.89
1,-7.38
-4,-7.71
-2,-7.59
2,-7.32
2,-7.39
-1,-7.61
-1,-7.28
1,-6
3,-6.65
-1,-7.12
-6,-7.19
-1,-6.34
6,-6.37
5,-5.17
-1,-5.36
-5,-7.15
-3,-7.96
0,-8.04
3,-7.69
4,-7.68
1,-7.84
-3,-8.28
-4,-8.54
0,-8.48
3,-7.97
2,-7.66
-1,-7.19
-2,-7.05
0,-6.69
2,-6.55
0,-6.2
0,-6.14
0,-6.02
-1,-6.24
-2,-6.22
1,-6.4
3,-6.32
0,-6.56
-2,-6.7
-1,-6.91
0,-6.94
0,-7.1
0,-6.96
2,-7.13
2,-7.18
-2,-7.03
-4,-7.2
0,-6.53
2,-7
0,-6.77
0,-6.84
1,-6.88
0,-6.96
-1,-6.81
0,-6.74
0,-6.63
-1,-6.87
1,-6.67
3,-6.32
0,-6.78
-2,-6.94
-1,-6.72
0,-6.45
0,-6.53
1,-6.81
2,-6.78
0,-6.59
-5,-6.95
-4,-6.98
4,-6.84
7,-7.24
0,-7.07
-6,-6.97
-2,-6.88
3,-6.98
1,-6.78
-3,-7.02
0,-6.72
4,-6.99
3,-6.81
-3,-6.9
-5,-6.56
0,-6.48
4,-6.13
4,-6.46
-1,-6.65
-2,-5.94
0,-6.73
0,-6.59
0,-6.62
2,-6.11
2,-6.03
-1,-6.33
-2,-6.59
0,-5.87
1,-6.26
0,-6.32
-1,-6.34
0,-6.4
2,-6.41
0,-6.49
-2,-6.4
0,-6.41
1,-6.51
0,-6.44
1,-6.36
0,-6.57
-3,-6.58
-2,-6.64
2,-6.41
2,-6.55
-1,-6.12
-1,-6.62
1,-6.41
0,-6.7
-2,-6.58
0,-6.22
2,-6.56
2,-6.07
0,-6.24
-2,-6.1
-2,-6.38
0,-6.15
2,-5.79
1,-5.98
0,-5.78
-1,-5.81
-2,-5.73
0,-5.79
3,-5.77
0,-6
-1,-5.88
0,-5.67
0,-5.8
-2,-5.8
2,-5.98
6,-6.31
-1,-6.02
-9,-5.93
-2,-6.15
8,-6.23
3,-6.25
-4,-5.77
-1,-6.21
2,-6.17
-1,-6.07
-2,-6.23
1,-6.2
2,-5.82
0,-5.91
0,-5.77
0,-5.82
-1,-5.7
0,-6.06
0,-5.86
0,-5.77
1,-4.97
1,-6.62
0,-5.76
-2,-5.19
0,-5.46
0,-5.02
1,-4.55
0,-5.16
0,-5.38
0,-5.81
-1,-6.28
-1,-6.46
1,-6.82
3,-6.54
0,-6.88
-1,-6.66
2,-5.98
0,-5.87
-5,-5.48
-1,-5.2
6,-5.22
4,-4.7
-3,-4.58
-4,-4.56
0,-4.65
2,-4.63
-1,-4.75
-1,-4.76
3,-4.58
3,-4.85
-3,-5.03
-4,-4.59
1,-5
2,-5.05
0,-4.96
0,-5.08
0,-5.08
-2,-5.31
-2,-4.73
0,-4.96
2,-4.93
1,-5.19
-2,-4.84
0,-4.83
6,-4.9
0,-4.73
-12,-4.8
-4,-4.87
12,-4.75
10,-4.44
-6,-4.5
-10,-4.94
0,-4.13
4,-4.22
0,-4.9
0,-4.59
2,-4.54
0,-4.88
-3,-4.67
-1,-4.79
2,-5.15
2,-4.8
0,-4.9
0,-4.49
0,-4.88
-1,-4.57
0,-4.61
2,-4.05
0,-3.98
-1,-3.82
-1,-4.15
0,-3.78
1,-3.63
0,-3.58
-1,-3.85
0,-3.34
3,-2.99
0,-3.23
-5,-3.62
0,-4.08
5,-4
0,-4.09
-2,-4.59
2,-4.26
0,-4.58
-6,-4.89
-2,-4.83
5,-4.32
4,-4.48
-1,-4.58
-2,-4.26
-1,-3.38
-2,-3.73
0,-3.54
4,-3.24
2,-2.82
-4,-2.83
-3,-3.48
3,-3.48
1,-3.4
-3,-3.97
-2,-4.34
1,-4.24
4,-4.24
4,-4.72
-3,-4.58
-11,-4.44
-1,-4.28
10,-4.02
5,-4.2
-3,-2.96
-3,-3.7
0,-3.5
-1,-3.7
0,-3.28
2,-3.47
2,-3.1
0,-3.53
-2,-3.56
-3,-3.69
0,-4.03
2,-3.26
2,-3.98
0,-4.07
-2,-3.35
-2,-3.6
0,-3.23
3,-3.44
2,-3.94
0,-3.89
-4,-3.8
-4,-3.44
1,-4.03
7,-3.72
2,-3.74
-4,-3.61
-4,-3.59
-2,-3.25
0,-3.64
6,-3.78
5,-3.41
-4,-3.59
-10,-3.62
0,-3.19
8,-3.52
4,-3.29
-2,-3.37
-4,-3.12
-4,-3.17
1,-3.29
7,-3.27
1,-2.82
-6,-3.13
-2,-3.01
4,-2.8
2,-2.75
-1,-1.94
0,-2.35
0,-2.66
0,-1.76
-1,-1.96
1,-2.37
3,-1.99
0,-2.21
-3,-2.68
-1,-2.73
2,-2.88
0,-3.02
0,-2.87
2,-2.94
1,-2.08
-2,-2.36
-1,-2.69
0,-2.53
0,-2.42
0,-2.33
0,-2.69
0,-2.38
0,-2.85
1,-2.28
0,-2.15
-2,-2.8
-1,-2.77
0,-2.83
2,-2.78
3,-2.66
0,-2.62
-3,-2.8
-2,-2.3
0,-2.41
1,-2.3
3,-2.05
1,-2.01
-4,-1.94
-2,-2.07
3,-2.5
1,-2.83
0,-2.61
1,-2.43
-1,-2.4
-4,-2.56
1,-2.21
6,-2.08
0,-2.28
-6,-2.34
-3,-2.25
2,-2.47
5,-2.34
2,-2.35
-5,-2.41
-6,-2.26
2,-1.68
6,-1.58
0,-2.35
-3,-1.95
-1,-2.02
0,-2.36
0,-2.01
0,-1.97
1,-1.96
1,-2.19
0,-2.12
-1,-1.93
-1,-1.61
0,-1.21
0,-1.29
0,-1.26
0,-1.54
0,-1.88
0,-1.37
0,-1.07
0,-1.12
-3,-1.09
-2,-1.04
1,-0.98
4,-0.86
1,-0.92
-2,-0.36
-2,-1.01
1,-0.39
2,-0.45
0,-0.34
-2,-0.19
-1,-0.07
1,-0.42
2,-0.46
0,-0.15
-2,-0.19
-2,-0.22
0,-0.42
1,-0.45
1,-0.4
0,-0.89
0,-0.86
0,-0.54
-1,-0.41
-4,-0.25
0,-0.45
9,-0.52
7,-0.16
-8,-0.71
-12,-0.69
0,-0.44
9,-0.57
5,-0.59
0,-0.45
-3,-0.5
-5,-0.5
-2,-0.48
3,-0.15
4,0.34
1,-0.09
-2,0.23
-2,0.01
0,-0.49
0,-0.07
0,-0.11
0,0.07
3,0.13
1,-0.06
-2,0.07
-3,-0.05
0,0.1
0,0.37
0,0.37
0,0.13
1,0.43
2,0.57
0,0.87
-5,0.55
-2,0.98
3,0.64
5,0.88
1,0.6
-3,0.73
-3,0.69
0,0.48
3,0.37
0,0.7
-5,0.54
1,0.37
14,0.26
3,0.39
-20,0.48
-14,0.63
13,0.34
19,0.77
2,1.03
-11,0.82
-11,0.61
-1,0.5
8,0.43
7,0.56
0,1.03
-3,0.93
-3,1.3
-1,1.46
1,0.92
3,1.21
0,1.02
-2,1.11
-2,1.17
0,1.31
4,0.88
2,0.96
-4,0.96
-6,0.75
0,1.22
5,1.05
6,0.77
0,0.69
-6,0.8
-5,0.71
0,0.92
3,0.46
2,0.51
1,0.58
-1,0.83
-3,0.64
0,0.9
3,1.05
0,0.66
-1,0.9
0,0.91
0,1.4
0,1.06
0,0.5
3,0.65
0,0.69
-5,0.68
-5,0.4
3,0.56
7,0.76
2,0.59
-2,0.63
-4,0.89
-3,0.65
0,0.92
3,1.02
2,0.88
0,0.63
0,0.8
-1,0.55
-3,0.83
-1,0.64
3,0.7
2,0.67
0,1.03
0,1.15
-1,1.07
-2,0.84
0,0.88
4,0.44
1,0.68
-3,1.06
-1,0.46
1,0.89
0,0.88
0,1.07
0,1.37
0,0.89
0,0.68
0,0.76
-2,1.15
0,0.99
2,0.97
0,0.8
-1,0.89
0,0.55
0,0.83
-2,0.53
-1,0.57
5,0.72
6,0.35
-5,0.63
-10,0.68
1,0.78
10,0.74
4,0.9
-3,0.79
-3,1.48
-1,1
-1,0.89
0,1.14
3,0.91
3,0.87
-2,0.43
-3,0.88
1,0.72
0,0.25
-2,0.5
3,0.44
6,0.64
-2,0.29
-9,0.17
-2,0.52
8,0.89
6,0.69
-1,0.68
-6,0.4
-4,0.94
2,0.75
5,0.73
1,1.08
-2,0.86
-1,1.17
-1,0.98
-1,0.76
1,1.08
3,1.36
0,1.14
-3,1.22
0,0.53
0,1.08
-1,0.86
2,0.76
4,0.63
-4,0.27
-6,0.36
4,0.78
6,0.73
-3,0.74
-4,0.8
2,1.36
1,0.92
-1,1.28
0,1.15
1,1.26
-1,1.27
-2,1.5
0,1.37
2,1.28
0,1.22
-1,1.09
2,1.21
1,1.32
-3,1.3
-1,1.18
4,1.02
3,1.23
-1,1.13
-4,0.82
-4,0.87
3,1.1
9,0.96
1,1.03
-9,1.25
-4,1.22
4,1.12
3,1.14
0,1.24
2,1.45
0,1.33
-5,1.31
-4,1.16
2,1.67
6,0.85
3,0.88
-2,1.67
-5,1.32
-1,0.89
0,1.02
0,1.49
3,1.75
2,1.67
-3,1.22
-2,1.55
5,0.56
0,0.88
-9,1.36
-2,1.24
10,1.1
5,1.43
-5,1.48
-3,1.16
0,1.61
-1,1.86
0,1.91
4,1.52
3,1.8
-3,1.67
-2,1.83
0,1.76
0,1.72
-2,1.84
3,1.99
5,1.85
-4,1.85
-8,1.52
2,1.67
7,1.78
-1,1.92
-6,1.57
1,1.88
4,1.57
-2,1.81
-3,2.13
3,2.2
3,2.13
-4,2.4
-3,2.33
2,2.66
1,1.67
0,2.02
0,2.11
0,2.17
-1,1.93
-1,2.34
0,2.46
1,2.07
1,2.3
-2,2.59
1,2.88
8,2.46
0,2.57
-14,2.3
-3,2.2
12,2.24
6,2.38
-3,2.22
0,2.94
-1,2.37
-8,2.33
-2,2.24
8,2.3
6,1.83
-1,1.76
-4,2.04
-3,2.54
0,2.41
1,2.27
0,2.48
0,2.68
5,2.52
1,2.94
-9,3.02
-6,2.89
7,2.63
8,2.71
-1,2.78
-3,2.74
-1,2.5
-3,2.96
0,2.66
7,2.64
1,2.53
-7,2.74
-2,2.56
4,2.52
1,2.77
0,2.82
1,2.31
-1,2.67
-5,2.38
2,2.28
7,2.66
0,2.34
-8,2.68
-3,2.64
6,2.65
5,2.65
-1,2.68
-3,2.83
-2,2.73
0,2.91
2,2.76
2,2.84
0,2.46
0,2.67
-1,2.68
-2,2.45
-1,2.63
3,2.38
3,2.32
-1,2.52
-3,2.8
-1,2.71
0,2.89
2,2.87
6,2.48
-1,2.64
-9,2.96
0,2.23
8,2.56
0,2.58
-5,2.46
0,2.86
2,2.28
-2,2.5
0,2.39
3,2.23
-1,2.04
-3,2.07
0,2.11
1,2.4
0,2.39
1,2.7
2,2.43
-3,2.52
-4,2.73
2,2.24
7,2.28
1,1.83
-7,2.62
-6,2.24
2,2.14
9,1.95
4,1.94
-4,1.98
-7,2.25
-3,2.13
1,2.08
4,2
5,2.36
0,2.57
-5,2.3
-4,2.08
0,2.37
3,2.16
1,2.05
0,1.96
0,2.1
-1,2.11
0,1.87
0,2.08
0,2.14
0,1.91
1,1.92
1,2.33
0,1.83
-1,2.16
0,2.22
0,2.07
0,2.25
1,2.37
0,2.03
-3,1.91
-4,2.24
2,2.18
4,1.85
0,2.01
0,2.2
1,2.31
-7,2.07
-9,2.57
5,2.62
13,2.49
2,2.44
-7,2.26
-6,2.49
-3,2.23
2,2.04
8,2.24
3,2.05
-5,2.25
-5,2.28
1,2.12
3,2.06
0,2.33
-2,2.17
1,2.34
3,2.55
-1,2.26
-5,2.19
-1,2.02
5,2.67
5,2.29
-2,2.42
-6,2.41
-1,2.31
6,2.67
3,2.16
-7,2.18
-5,2.23
6,2.39
6,2.26
-3,2.55
-3,2.46
0,2.11
-2,2.01
0,2.18
6,2.28
3,2.26
-4,1.95
-3,2.09
0,2.06
0,2.04
1,2.39
0,2.29
-1,2.27
0,1.88
3,2.12
-1,2.07
-4,2.38
0,2.2
3,2.23
1,2.26
-1,2.15
0,2.24
0,2.21
-3,2.02
-1,2.03
4,1.87
3,2.03
-4,1.94
-3,2.15
3,2.38
2,1.92
-1,2.26
0,2.07
-1,2.6
-3,2.46
1,2.42
6,2.7
0,2.52
-4,2.79
0,3.07
0,2.67
-2,2.28
3,2.72
7,2.22
-3,2.25
-11,2.25
0,2.2
11,2.03
1,2.54
-6,2.34
0,2.12
2,2.55
-2,2.26
1,2.51
8,2.18
-2,2.47
-13,2.17
0,2.19
14,2.45
3,2.08
-9,2.75
-3,2.67
4,2.2
0,2.53
-2,2.58
0,2.73
1,2.23
3,2.57
1,2.36
-5,2.56
-6,2.06
3,2.24
8,1.91
0,2.31
-5,2.39
0,1.94
1,2.38
-2,2.39
-1,2.07
2,2.51
1,3.03
1,1.94
1,2.61
-2,2.11
-3,2.25
0,2.36
2,2.08
1,2.06
0,2.17
-1,2.08
-1,2.43
0,2.47
1,1.95
-1,2.4
-3,2.12
1,1.97
7,1.6
-1,1.88
-12,1.68
0,1.9
17,2.05
3,2.37
-16,2.3
-8,2.12
9,2.17
9,2.49
0,2.67
-5,2.5
-4,2.14
2,2.22
3,2.29
-3,2.41
-4,1.87
3,2.29
5,2.23
0,2.2
-3,2.1
-1,2.36
0,2.36
0,1.95
1,2.25
3,2.72
0,2.75
-5,2.31
0,0.36
4,0.51
0,1.52
-1,1.69
0,2.21
0,3.4
-3,4.06
1,3.63
5,2.85
0,2.7
-5,2.5
-2,2.95
2,2.85
3,3.05
2,2.98
-1,2.91
-3,2.55
-1,2.26
1,2.49
3,2.55
0,2.57
-5,2.18
-2,2.37
6,2.77
5,2.41
-4,2.65
-5,2.77
-2,2.38
0,2.02
7,2.48
9,2.24
-2,1.93
-13,1.98
-5,1.39
5,1.24
4,1.13
4,1.51
5,2.06
-2,2.88
-11,3.1
-4,3.31
6,2.5
7,1.82
2,1.95
-2,1.55
-5,2.19
-3,2.26
0,2.49
4,2.91
5,2.76
0,2.47
-6,2.24
-4,2.42
3,2.25
3,2.54
0,2.05
0,2.2
1,2.06
-1,1.48
-2,1.08
-1,1.01
0,1.83
8,2.4
5,2.92
-10,2.89
-12,2.32
4,2.18
11,2.38
1,2.32
-3,2.64
-1,3.22
-3,3.22
-4,2.81
1,2.18
7,2.07
4,1.95
-4,2.57
-8,2.69
-4,3.02
5,2.51
9,2.6
1,1.96
-7,1.96
-5,2.26
1,2.59
1,2.24
0,2.48
1,2.77
2,2.42
0,2.16
-1,2.27
-2,2.56
-2,2.34
0,2.71
3,2.55
2,2.64
0,2.75
-3,2.57
-1,2.54
2,2.46
1,2.41
-3,2.48
-3,2.13
2,2.28
5,2.28
0,2.34
-5,2.23
-4,2.09
3,2.47
5,2.66
-1,2.45
-3,2.66
3,2.45
1,2.55
-7,3.04
-5,2.64
8,2.4
12,2.81
0,3.08
-12,2.99
-8,2.99
4,3.02
11,3.03
4,2.58
-4,2.55
-6,2.66
-3,2.82
0,2.88
6,2.28
7,2.61
-2,2.7
-9,2.43
-3,2.84
5,3.21
4,2.91
0,2.76
-1,2.58
-2,2.55
0,2.8
2,2.96
1,2.86
-2,3.29
0,3
2,2.36
-1,2.29
-2,2.06
5,2.45
4,2.63
-7,2.78
-9,2.79
4,2.67
10,2
1,2.5
-5,2.53
-2,2.53
-1,2.73
-1,2.77
1,2.47
5,2.61
3,2.29
-2,2.02
-5,2.5
-3,2.28
2,2.41
3,2.62
0,2.47
0,2.39
1,2.54
-1,2.3
-3,2.73
0,2.92
2,2.7
0,2.71
0,2.52
1,2.48
0,2.74
-1,2.99
0,3
0,3.04
0,3.13
1,2.76
3,2.91
-1,2.86
-7,2.33
1,2.31
10,2.98
0,2.68
-11,2.51
-4,2.53
8,2.41
5,2.54
-2,2.7
-3,3.28
-1,2.91
-1,2.86
0,2.6
3,2.43
2,2.99
-2,3.32
-4,3.38
0,3.16
5,3.15
0,2.54
-6,2.4
-1,2.77
9,3.04
4,2.69
-10,2.79
-8,3.02
7,3.06
8,2.94
-1,3.11
-1,2.96
0,2.63
-7,3.01
-5,2.87
9,2.85
9,2.87
-4,2.92
-7,2.86
0,3.06
2,3.22
2,2.71
1,2.28
-2,2.64
-2,2.67
4,2.63
3,3.28
-5,3.08
-4,2.97
2,3.08
2,3.08
0,2.81
1,2.81
1,3.12
-3,2.77
-2,2.83
2,2.7
0,2.49
-3,2.75
-1,2.72
4,2.87
7,2.45
0,2.43
-10,2.73
-8,3.13
4,3.15
10,2.79
4,2.71
-4,2.63
-7,2.66
-3,2.94
1,2.85
4,2.62
4,2.26
2,2.82
-3,2.74
-8,2.93
-2,3.17
8,3.63
7,3.13
-3,3.22
-7,2.97
0,3.04
3,2.57
0,2.61
0,2.79
0,2.77
0,3.55
0,3.45
-2,3.11
-5,3.03
0,2.84
6,2.51
7,2.52
-1,2.73
-9,2.42
-4,2.91
4,2.84
2,2.77
-1,3.1
1,3.11
4,3.16
-1,2.96
-6,2.52
-2,2.47
1,2.58
2,2.8
4,2.83
0,3.12
-5,2.59
-4,3.13
3,3
3,2.74
0,2.52
0,2.89
0,2.9
-1,3.08
-2,2.86
1,3
4,2.83
1,2.85
-4,2.9
-4,2.36
0,3.03
4,2.67
5,2.67
0,2.69
-9,2.7
-7,2.39
9,2.65
12,2.82
-6,2.65
-14,2.64
0,2.92
12,3.44
3,3.29
-5,2.73
-2,2.58
0,2.56
-4,2.38
-2,2.58
6,2.58
7,2.6
0,2.83
-3,2.53
-6,2.64
-5,2.4
2,2.72
6,2.93
4,3.03
2,3.14
-1,3.07
-8,3.47
-8,2.99
1,2.85
9,2.58
11,3.19
1,2.76
-15,2.42
-13,2.64
11,2.88
16,3.04
-6,2.75
-15,2.57
3,2.73
13,2.88
0,2.73
-7,2.88
-1,2.96
0,2.89
0,2.84
3,2.89
1,2.97
-2,3.49
-1,3.34
-2,3.01
-2,2.72
4,2.91
6,2.76
-1,2.48
-6,2.55
-2,2.88
0,2.87
5,2.81
6,2.38
-4,2.69
-11,2.61
0,2.62
8,2.6
4,2.5
0,2.44
0,2.53
-5,2.72
-8,2.97
-1,2.54
11,2.38
14,2.27
-3,2.52
-19,2.82
-9,2.81
11,2.5
12,2.75
0,2.26
-5,2.72
-5,2.49
-3,2.44
3,2.78
6,2.48
0,2.32
-5,2.22
-2,2.33
1,2.32
2,2.14
3,2.33
0,2.38
-6,2.29
-5,2.26
5,2.77
7,2.53
-2,2.44
-6,2.28
-2,2.57
2,2.11
4,2.58
1,2.74
-3,2.44
-3,2.52
0,2.52
2,2.75
3,2.51
1,2.47
-1,2.27
-4,2.58
0,2.65
3,2.41
-1,2.51
-2,2.38
5,2.66
6,2.62
-6,2.67
-11,2.56
0,2.61
11,2.29
6,2.41
-3,2.64
-6,2.37
-3,2.52
0,2.36
3,2.59
4,2.39
-1,2.21
-5,2.21
0,2.15
5,2.28
2,2.17
-3,2.11
-3,2.15
1,2.14
5,2.11
0,2.35
-8,2.45
-4,2.23
6,2.19
7,2.17
-2,1.93
-6,2.32
-1,2.15
2,2.25
2,2.02
1,1.75
-1,2.15
-4,2.22
-2,2.21
6,1.99
7,2.16
-5,2.15
-9,2.38
3,2.39
8,2.38
-1,2.46
-6,1.99
0,2.32
7,2.04
2,2.22
-9,2.32
-8,2.44
8,2.1
12,1.78
-3,1.82
-11,0.57
0,0.29
6,3.89
2,2.95
-3,2.18
-1,1.11
2,1.16
0,1.38
-4,4.64
0,4.52
7,4.32
1,2.79
-9,2.18
-5,0.8
6,1.86
8,1.28
-1,1.35
-5,0.74
-1,0.85
1,1.08
0,1.57
0,1.61
0,1.83
2,1.79
3,1.83
-3,2.34
-8,1.89
-1,2.22
10,2.29
8,2.34
-5,2.06
-12,2.05
-2,1.9
8,1.99
6,1.86
0,1.89
-4,2.01
-3,1.53
0,1.35
2,1.8
1,1.63
-3,1.47
-4,1.71
3,1.72
10,1.76
2,1.91
-13,2.32
-12,2.19
8,2.16
19,1.99
0,1.74
-17,1.81
-7,1.19
7,1.53
6,1.39
3,1.35
2,1.3
-6,1.32
-11,1.78
0,1.72
10,1.66
6,1.35
-3,1.45
-3,1.38
1,1.35
-1,1.45
-5,1.26
1,1.68
6,1.71
2,1.56
-1,1.2
-3,1.28
-3,1.84
1,1.7
4,1.69
-2,1.64
-4,1.82
5,1.39
4,1.81
-6,1.64
-1,1.8
7,1.81
-2,1.68
-9,1.54
4,1.46
9,1.49
-2,1.19
-5,1.42
0,1.2
-2,1.59
-2,1.5
10,1.24
9,1.6
-9,1.93
-17,1.23
0,1.74
14,1.42
10,1.45
-3,1.43
-11,1.48
-5,1.2
6,1.23
6,1.25
-3,1.54
-3,1.11
3,1.58
0,1.78
-5,2.04
5,2.09
9,2.02
-7,2.08
-13,1.62
3,1.7
11,1.52
4,1.4
-1,1.98
-5,1.25
-6,1.14
-1,1.15
6,0.96
6,1.31
0,0.91
-4,1.05
-4,1.28
0,0.77
2,0.89
3,1.28
1,1.35
0,1.19
-2,1.28
-5,1.15
0,0.89
8,1.15
6,1.03
-6,0.75
-10,0.81
0,0.77
9,0.75
6,0.97
-3,0.83
-4,0.89
0,0.87
0,0.34
-2,0.75
1,0.81
4,0.81
2,1.07
-1,0.62
-4,1
-4,0.52
2,0.5
5,0.69
0,0.34
-2,0.27
0,-0.01
0,0.08
0,0.16
1,0.8
0,0.65
-2,0.52
-2,0.56
-1,0.35
2,0.27
5,0.2
0,0.57
-6,0.35
-3,0.4
3,0.44
4,0.05
0,-0.09
-2,0.16
0,0.16
0,0.01
0,-0.28
-1,-0.45
0,-0.22
4,-0.54
1,-0.59
-7,-0.44
-5,-0.01
4,0.06
5,0.15
0,-0.45
3,-0.04
2,-0.34
-10,-0.35
-8,0.05
10,-0.04
9,0.34
-7,0.22
-2,-0.39
9,0.33
-2,-0.31
-13,-0.26
-1,0.04
7,-0.02
4,-0.11
3,-0.22
0,0.1
-8,0.17
-8,-0.07
4,0.07
9,-0.15
2,0.11
-4,0.27
-5,0.09
0,-0.15
3,0.28
1,0.5
0,0.33
0,0.24
-1,0.3
-2,0.27
3,0.34
5,0.79
-2,0.56
-7,1.01
0,0.4
8,0.51
4,0.75
-6,0.11
-7,0
0,-0.36
3,0.15
4,0.01
5,0.45
-3,0.44
-12,0.22
-1,0.27
12,0.07
6,-0.14
-7,0.04
-7,0.21
0,0.34
6,0.62
7,0.26
-1,0.21
-12,0.42
-5,0.31
10,0.28
11,0.55
-1,0.83
-7,0.43
-3,0.52
0,0
0,0.05
2,-0.07
4,-0.11
2,-0.12
-4,-0.18
-5,-0.06
0,-0.42
3,-0.6
2,-0.59
